word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
pan,"['P', 'AE', 'N']",['pan'],['pan'],0.0,2.45e-05,"[29, 2, 27, 0, 0, 0, 0, 0]"
potter,"['P', 'AA', 'T', 'ER']","['pot', 'ter']","['pot', 'ter']",0.0,1.29e-05,"[29, 1, 33, 8, 0, 0, 0, 0]"
dish,"['D', 'IH', 'SH']",['dish'],['dish'],0.0,1.62e-05,"[18, 10, 32, 0, 0, 0, 0, 0]"
plays,"['P', 'L', 'EY', 'Z']",['plays'],['plays'],0.0,6.92e-05,"[29, 25, 9, 38, 0, 0, 0, 0]"
weapons,"['W', 'EH', 'P', 'AH', 'N', 'Z']",['weapons'],['weapons'],0.0,5.62e-05,"[36, 7, 29, 3, 27, 38, 0, 0]"
paint,"['P', 'EY', 'N', 'T']",['paint'],['paint'],0.0,3.31e-05,"[29, 9, 27, 33, 0, 0, 0, 0]"
delay,"['D', 'IH', 'L', 'EY']",['delay'],['delay'],0.0,2.51e-05,"[18, 10, 25, 9, 0, 0, 0, 0]"
bradford,"['B', 'R', 'AE', 'D', 'F', 'ER', 'D']","['brad', 'ford']","['brad', 'ford']",0.0,5.62e-06,"[16, 30, 2, 18, 20, 8, 18, 0]"
len,"['L', 'EH', 'N']",['len'],['len'],0.0,2.69e-06,"[25, 7, 27, 0, 0, 0, 0, 0]"
namely,"['N', 'EY', 'M', 'L', 'IY']",['namely'],['namely'],0.0,1.05e-05,"[27, 9, 26, 25, 11, 0, 0, 0]"
kai,"['K', 'AY']",['kai'],['kai'],0.0,5.89e-06,"[24, 6, 0, 0, 0, 0, 0, 0]"
clouds,"['K', 'L', 'AW', 'D', 'Z']",['clouds'],['clouds'],0.0,1.45e-05,"[24, 25, 5, 18, 38, 0, 0, 0]"
sterling,"['S', 'T', 'ER', 'L', 'IH', 'NG']","['ster', 'ling']","['ster', 'ling']",0.0,1.35e-05,"[31, 33, 8, 25, 10, 28, 0, 0]"
paste,"['P', 'EY', 'S', 'T']",['paste'],['paste'],0.0,8.13e-06,"[29, 9, 31, 33, 0, 0, 0, 0]"
stocks,"['S', 'T', 'AA', 'K', 'S']",['stocks'],['stocks'],0.0,1.91e-05,"[31, 33, 1, 24, 31, 0, 0, 0]"
gray,"['G', 'R', 'EY']",['gray'],['gray'],0.0,2.82e-05,"[21, 30, 9, 0, 0, 0, 0, 0]"
slot,"['S', 'L', 'AA', 'T']",['slot'],['slot'],0.0,1.23e-05,"[31, 25, 1, 33, 0, 0, 0, 0]"
lung,"['L', 'AH', 'NG']",['lung'],['lung'],0.0,1.26e-05,"[25, 3, 28, 0, 0, 0, 0, 0]"
planned,"['P', 'L', 'AE', 'N', 'D']",['planned'],['planned'],0.0,4.9e-05,"[29, 25, 2, 27, 18, 0, 0, 0]"
hack,"['HH', 'AE', 'K']",['hack'],['hack'],0.0,1.12e-05,"[22, 2, 24, 0, 0, 0, 0, 0]"
hawk,"['HH', 'AO', 'K']",['hawk'],['hawk'],0.0,6.46e-06,"[22, 4, 24, 0, 0, 0, 0, 0]"
consequence,"['K', 'AA', 'N', 'S', 'AH', 'K', 'W', 'AH', 'N', 'S']","['con', 'sequence']","['con', 'sequence']",0.0,1.17e-05,"[24, 1, 27, 31, 3, 24, 36, 3]"
perceived,"['P', 'ER', 'S', 'IY', 'V', 'D']","['per', 'ceived']","['per', 'ceived']",0.0,1.45e-05,"[29, 8, 31, 11, 35, 18, 0, 0]"
adam,"['AE', 'D', 'AH', 'M']",['adam'],['adam'],0.0,3.72e-05,"[2, 18, 3, 26, 0, 0, 0, 0]"
storm,"['S', 'T', 'AO', 'R', 'M']",['storm'],['storm'],0.0,4.57e-05,"[31, 33, 4, 30, 26, 0, 0, 0]"
crew,"['K', 'R', 'UW']",['crew'],['crew'],0.0,5.01e-05,"[24, 30, 15, 0, 0, 0, 0, 0]"
legs,"['L', 'EH', 'G', 'Z']",['legs'],['legs'],0.0,4.68e-05,"[25, 7, 21, 38, 0, 0, 0, 0]"
whats,"['W', 'AH', 'T', 'S']",['whats'],['whats'],0.0,7.59e-06,"[36, 3, 33, 31, 0, 0, 0, 0]"
rides,"['R', 'AY', 'D', 'Z']",['rides'],['rides'],0.0,1.15e-05,"[30, 6, 18, 38, 0, 0, 0, 0]"
rehab,"['R', 'IY', 'HH', 'AE', 'B']","['re', 'hab']","['re', 'hab']",0.0,6.17e-06,"[30, 11, 22, 2, 16, 0, 0, 0]"
epic,"['EH', 'P', 'IH', 'K']",['epic'],['epic'],0.0,2.24e-05,"[7, 29, 10, 24, 0, 0, 0, 0]"
saturn,"['S', 'AE', 'T', 'ER', 'N']","['sat', 'urn']","['sat', 'urn']",0.0,3.47e-06,"[31, 2, 33, 8, 27, 0, 0, 0]"
nut,"['N', 'AH', 'T']",['nut'],['nut'],0.0,1.1e-05,"[27, 3, 33, 0, 0, 0, 0, 0]"
threads,"['TH', 'R', 'EH', 'D', 'Z']",['threads'],['threads'],0.0,7.08e-06,"[34, 30, 7, 18, 38, 0, 0, 0]"
bowl,"['B', 'OW', 'L']",['bowl'],['bowl'],0.0,4.27e-05,"[16, 12, 25, 0, 0, 0, 0, 0]"
ref,"['R', 'EH', 'F']",['ref'],['ref'],0.0,8.91e-06,"[30, 7, 20, 0, 0, 0, 0, 0]"
tank,"['T', 'AE', 'NG', 'K']",['tank'],['tank'],0.0,3.72e-05,"[33, 2, 28, 24, 0, 0, 0, 0]"
navy,"['N', 'EY', 'V', 'IY']",['navy'],['navy'],0.0,3.72e-05,"[27, 9, 35, 11, 0, 0, 0, 0]"
kid,"['K', 'IH', 'D']",['kid'],['kid'],0.0,9.77e-05,"[24, 10, 18, 0, 0, 0, 0, 0]"
hockey,"['HH', 'AA', 'K', 'IY']",['hockey'],['hockey'],0.0,2.63e-05,"[22, 1, 24, 11, 0, 0, 0, 0]"
filled,"['F', 'IH', 'L', 'D']",['filled'],['filled'],0.0,5.01e-05,"[20, 10, 25, 18, 0, 0, 0, 0]"
colleges,"['K', 'AA', 'L', 'IH', 'JH', 'IH', 'Z']","['col', 'leges']","['col', 'leges']",0.0,1.78e-05,"[24, 1, 25, 10, 23, 10, 38, 0]"
mile,"['M', 'AY', 'L']",['mile'],['mile'],0.0,3.89e-05,"[26, 6, 25, 0, 0, 0, 0, 0]"
mart,"['M', 'AA', 'R', 'T']",['mart'],['mart'],0.0,4.9e-06,"[26, 1, 30, 33, 0, 0, 0, 0]"
mens,"['M', 'EH', 'N', 'Z']",['mens'],['mens'],0.0,2.82e-06,"[26, 7, 27, 38, 0, 0, 0, 0]"
weights,"['W', 'EY', 'T', 'S']",['weights'],['weights'],0.0,7.24e-06,"[36, 9, 33, 31, 0, 0, 0, 0]"
cole,"['K', 'OW', 'L']",['cole'],['cole'],0.0,1.51e-05,"[24, 12, 25, 0, 0, 0, 0, 0]"
kills,"['K', 'IH', 'L', 'Z']",['kills'],['kills'],0.0,2.19e-05,"[24, 10, 25, 38, 0, 0, 0, 0]"
roommate,"['R', 'UW', 'M', 'EY', 'T']","['room', 'mate']","['room', 'mate']",0.0,6.46e-06,"[30, 15, 26, 9, 33, 0, 0, 0]"
lock,"['L', 'AA', 'K']",['lock'],['lock'],0.0,3.24e-05,"[25, 1, 24, 0, 0, 0, 0, 0]"
cos,"['K', 'AO', 'S']",['cos'],['cos'],0.0,1.12e-05,"[24, 4, 31, 0, 0, 0, 0, 0]"
pac,"['P', 'AE', 'K']",['pac'],['pac'],0.0,8.51e-06,"[29, 2, 24, 0, 0, 0, 0, 0]"
earthquake,"['ER', 'TH', 'K', 'W', 'EY', 'K']","['earth', 'quake']","['earth', 'quake']",0.0,1.41e-05,"[8, 34, 24, 36, 9, 24, 0, 0]"
tent,"['T', 'EH', 'N', 'T']",['tent'],['tent'],0.0,1.12e-05,"[33, 7, 27, 33, 0, 0, 0, 0]"
locks,"['L', 'AA', 'K', 'S']",['locks'],['locks'],0.0,8.71e-06,"[25, 1, 24, 31, 0, 0, 0, 0]"
cook,"['K', 'UH', 'K']",['cook'],['cook'],0.0,4.47e-05,"[24, 14, 24, 0, 0, 0, 0, 0]"
ages,"['EY', 'JH', 'AH', 'Z']",['ages'],['ages'],0.0,3.39e-05,"[9, 23, 3, 38, 0, 0, 0, 0]"
plug,"['P', 'L', 'AH', 'G']",['plug'],['plug'],0.0,1.38e-05,"[29, 25, 3, 21, 0, 0, 0, 0]"
backup,"['B', 'AE', 'K', 'AH', 'P']",['backup'],['backup'],0.0,1.62e-05,"[16, 2, 24, 3, 29, 0, 0, 0]"
knows,"['N', 'OW', 'Z']",['knows'],['knows'],0.0,0.000117,"[27, 12, 38, 0, 0, 0, 0, 0]"
totally,"['T', 'OW', 'T', 'AH', 'L', 'IY']",['totally'],['totally'],0.0,6.76e-05,"[33, 12, 33, 3, 25, 11, 0, 0]"
plate,"['P', 'L', 'EY', 'T']",['plate'],['plate'],0.0,3.55e-05,"[29, 25, 9, 33, 0, 0, 0, 0]"
der,"['D', 'ER']",['der'],['der'],0.0,1.45e-05,"[18, 8, 0, 0, 0, 0, 0, 0]"
lose,"['L', 'UW', 'Z']",['lose'],['lose'],0.0,0.00012,"[25, 15, 38, 0, 0, 0, 0, 0]"
seek,"['S', 'IY', 'K']",['seek'],['seek'],0.0,4.07e-05,"[31, 11, 24, 0, 0, 0, 0, 0]"
sporting,"['S', 'P', 'AO', 'R', 'T', 'IH', 'NG']","['sport', 'ing']","['sport', 'ing']",0.0,1.45e-05,"[31, 29, 4, 30, 33, 10, 28, 0]"
perl,"['P', 'ER', 'L']",['perl'],['perl'],0.0,9.33e-07,"[29, 8, 25, 0, 0, 0, 0, 0]"
lib,"['L', 'IH', 'B']",['lib'],['lib'],0.0,5.62e-06,"[25, 10, 16, 0, 0, 0, 0, 0]"
bike,"['B', 'AY', 'K']",['bike'],['bike'],0.0,3.39e-05,"[16, 6, 24, 0, 0, 0, 0, 0]"
coleman,"['K', 'OW', 'L', 'M', 'AH', 'N']","['cole', 'man']","['cole', 'man']",0.0,5.89e-06,"[24, 12, 25, 26, 3, 27, 0, 0]"
lap,"['L', 'AE', 'P']",['lap'],['lap'],0.0,1.51e-05,"[25, 2, 29, 0, 0, 0, 0, 0]"
guided,"['G', 'AY', 'D', 'AH', 'D']",['guided'],['guided'],0.0,1.15e-05,"[21, 6, 18, 3, 18, 0, 0, 0]"
surprised,"['S', 'ER', 'P', 'R', 'AY', 'Z', 'D']","['sur', 'prised']","['sur', 'prised']",0.0,4.79e-05,"[31, 8, 29, 30, 6, 38, 18, 0]"
raised,"['R', 'EY', 'Z', 'D']",['raised'],['raised'],0.0,6.92e-05,"[30, 9, 38, 18, 0, 0, 0, 0]"
hat,"['HH', 'AE', 'T']",['hat'],['hat'],0.0,3.39e-05,"[22, 2, 33, 0, 0, 0, 0, 0]"
stanley,"['S', 'T', 'AE', 'N', 'L', 'IY']","['stan', 'ley']","['stan', 'ley']",0.0,1.55e-05,"[31, 33, 2, 27, 25, 11, 0, 0]"
cage,"['K', 'EY', 'JH']",['cage'],['cage'],0.0,1.35e-05,"[24, 9, 23, 0, 0, 0, 0, 0]"
verde,"['V', 'ER', 'D', 'IY']",['verde'],['verde'],0.0,1.95e-06,"[35, 8, 18, 11, 0, 0, 0, 0]"
gazette,"['G', 'AH', 'Z', 'EH', 'T']","['gaz', 'ette']","['gaz', 'ette']",0.0,4.07e-06,"[21, 3, 38, 7, 33, 0, 0, 0]"
batman,"['B', 'AE', 'T', 'M', 'AE', 'N']","['bat', 'man']","['bat', 'man']",0.0,1.66e-05,"[16, 2, 33, 26, 2, 27, 0, 0]"
hearings,"['HH', 'IY', 'R', 'IH', 'NG', 'Z']","['hear', 'ings']","['hear', 'ings']",0.0,6.17e-06,"[22, 11, 30, 10, 28, 38, 0, 0]"
grants,"['G', 'R', 'AE', 'N', 'T', 'S']",['grants'],['grants'],0.0,1.41e-05,"[21, 30, 2, 27, 33, 31, 0, 0]"
monte,"['M', 'AA', 'N', 'T', 'IY']",['monte'],['monte'],0.0,4.9e-06,"[26, 1, 27, 33, 11, 0, 0, 0]"
fires,"['F', 'AY', 'ER', 'Z']",['fires'],['fires'],0.0,1.48e-05,"[20, 6, 8, 38, 0, 0, 0, 0]"
algeria,"['AE', 'L', 'JH', 'IH', 'R', 'IY', 'AH']","['al', 'ger', 'ia']","['al', 'ger', 'ia']",0.0,4.17e-06,"[2, 25, 23, 10, 30, 11, 3, 0]"
tracks,"['T', 'R', 'AE', 'K', 'S']",['tracks'],['tracks'],0.0,2.82e-05,"[33, 30, 2, 24, 31, 0, 0, 0]"
altered,"['AO', 'L', 'T', 'ER', 'D']",['altered'],['altered'],0.0,1.05e-05,"[4, 25, 33, 8, 18, 0, 0, 0]"
statute,"['S', 'T', 'AE', 'CH', 'UW', 'T']","['stat', 'ute']","['stat', 'ute']",0.0,6.76e-06,"[31, 33, 2, 17, 15, 33, 0, 0]"
dick,"['D', 'IH', 'K']",['dick'],['dick'],0.0,5.01e-05,"[18, 10, 24, 0, 0, 0, 0, 0]"
salt,"['S', 'AO', 'L', 'T']",['salt'],['salt'],0.0,3.98e-05,"[31, 4, 25, 33, 0, 0, 0, 0]"
lights,"['L', 'AY', 'T', 'S']",['lights'],['lights'],0.0,4.37e-05,"[25, 6, 33, 31, 0, 0, 0, 0]"
bell,"['B', 'EH', 'L']",['bell'],['bell'],0.0,3.89e-05,"[16, 7, 25, 0, 0, 0, 0, 0]"
stockings,"['S', 'T', 'AA', 'K', 'IH', 'NG', 'Z']","['stock', 'ings']","['stock', 'ings']",0.0,2.95e-06,"[31, 33, 1, 24, 10, 28, 38, 0]"
harley,"['HH', 'AA', 'R', 'L', 'IY']","['har', 'ley']","['har', 'ley']",0.0,5.25e-06,"[22, 1, 30, 25, 11, 0, 0, 0]"
wheel,"['W', 'IY', 'L']",['wheel'],['wheel'],0.0,3.16e-05,"[36, 11, 25, 0, 0, 0, 0, 0]"
sharp,"['SH', 'AA', 'R', 'P']",['sharp'],['sharp'],0.0,3.02e-05,"[32, 1, 30, 29, 0, 0, 0, 0]"
ben,"['B', 'EH', 'N']",['ben'],['ben'],0.0,4.9e-05,"[16, 7, 27, 0, 0, 0, 0, 0]"
lane,"['L', 'EY', 'N']",['lane'],['lane'],0.0,3.72e-05,"[25, 9, 27, 0, 0, 0, 0, 0]"
kill,"['K', 'IH', 'L']",['kill'],['kill'],0.0,0.000123,"[24, 10, 25, 0, 0, 0, 0, 0]"
aol,"['EY', 'OW', 'EH', 'L']",['aol'],['aol'],0.0,1.74e-06,"[9, 12, 7, 25, 0, 0, 0, 0]"
gnu,"['N', 'UW']",['gnu'],['gnu'],0.0,1.1e-06,"[27, 15, 0, 0, 0, 0, 0, 0]"
jeff,"['JH', 'EH', 'F']",['jeff'],['jeff'],0.0,2.82e-05,"[23, 7, 20, 0, 0, 0, 0, 0]"
cam,"['K', 'AE', 'M']",['cam'],['cam'],0.0,1.26e-05,"[24, 2, 26, 0, 0, 0, 0, 0]"
trainers,"['T', 'R', 'EY', 'N', 'ER', 'Z']","['train', 'ers']","['train', 'ers']",0.0,5.25e-06,"[33, 30, 9, 27, 8, 38, 0, 0]"
passwords,"['P', 'AE', 'S', 'W', 'ER', 'D', 'Z']","['pass', 'words']","['pass', 'words']",0.0,3.72e-06,"[29, 2, 31, 36, 8, 18, 38, 0]"
raw,"['R', 'AA']",['raw'],['raw'],0.0,3.39e-05,"[30, 1, 0, 0, 0, 0, 0, 0]"
formerly,"['F', 'AO', 'R', 'M', 'ER', 'L', 'IY']",['formerly'],['formerly'],0.0,1.74e-05,"[20, 4, 30, 26, 8, 25, 11, 0]"
lynn,"['L', 'IH', 'N']",['lynn'],['lynn'],0.0,7.24e-06,"[25, 10, 27, 0, 0, 0, 0, 0]"
flux,"['F', 'L', 'AH', 'K', 'S']",['flux'],['flux'],0.0,3.72e-06,"[20, 25, 3, 24, 31, 0, 0, 0]"
peaceful,"['P', 'IY', 'S', 'F', 'AH', 'L']","['peace', 'ful']","['peace', 'ful']",0.0,1.91e-05,"[29, 11, 31, 20, 3, 25, 0, 0]"
beats,"['B', 'IY', 'T', 'S']",['beats'],['beats'],0.0,1.66e-05,"[16, 11, 33, 31, 0, 0, 0, 0]"
mil,"['M', 'IH', 'L']",['mil'],['mil'],0.0,5.5e-06,"[26, 10, 25, 0, 0, 0, 0, 0]"
gore,"['G', 'AO', 'R']",['gore'],['gore'],0.0,5.62e-06,"[21, 4, 30, 0, 0, 0, 0, 0]"
cult,"['K', 'AH', 'L', 'T']",['cult'],['cult'],0.0,1.23e-05,"[24, 3, 25, 33, 0, 0, 0, 0]"
dash,"['D', 'AE', 'SH']",['dash'],['dash'],0.0,1e-05,"[18, 2, 32, 0, 0, 0, 0, 0]"
spread,"['S', 'P', 'R', 'EH', 'D']",['spread'],['spread'],0.0,6.46e-05,"[31, 29, 30, 7, 18, 0, 0, 0]"
coach,"['K', 'OW', 'CH']",['coach'],['coach'],0.0,9.12e-05,"[24, 12, 17, 0, 0, 0, 0, 0]"
arm,"['AA', 'R', 'M']",['arm'],['arm'],0.0,5.37e-05,"[1, 30, 26, 0, 0, 0, 0, 0]"
