word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
further,"['F', 'ER', 'DH', 'ER']","['fur', 'ther']","['f', 'urther']",0.2857142857142857,0.000204,"[20, 8, 19, 8, 0, 0, 0, 0]"
political,"['P', 'AH', 'L', 'IH', 'T', 'AH', 'K', 'AH', 'L']","['polit', 'ic', 'al']",['political'],0.2222222222222222,0.000195,"[29, 3, 25, 10, 33, 3, 24, 3]"
education,"['EH', 'JH', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['edu', 'ca', 'tion']",['education'],0.2222222222222222,0.000191,"[7, 23, 3, 24, 9, 32, 3, 27]"
according,"['AH', 'K', 'AO', 'R', 'D', 'IH', 'NG']","['ac', 'cord', 'ing']",['according'],0.2222222222222222,0.000191,"[3, 24, 4, 30, 18, 10, 28, 0]"
london,"['L', 'AH', 'N', 'D', 'AH', 'N']","['lon', 'don']","['l', 'ondon']",0.3333333333333333,0.000186,"[25, 3, 27, 18, 3, 27, 0, 0]"
students,"['S', 'T', 'UW', 'D', 'AH', 'N', 'T', 'S']","['stu', 'dents']","['stud', 'ents']",0.25,0.000178,"[31, 33, 15, 18, 3, 27, 33, 31]"
gave,"['G', 'EY', 'V']",['gave'],"['g', 'ave']",0.25,0.000178,"[21, 9, 35, 0, 0, 0, 0, 0]"
moment,"['M', 'OW', 'M', 'AH', 'N', 'T']","['mo', 'ment']","['mom', 'ent']",0.3333333333333333,0.000174,"[26, 12, 26, 3, 27, 33, 0, 0]"
department,"['D', 'IH', 'P', 'AA', 'R', 'T', 'M', 'AH', 'N', 'T']","['de', 'part', 'ment']","['dep', 'artment']",0.3,0.00017,"[18, 10, 29, 1, 30, 33, 26, 3]"
hear,"['HH', 'IY', 'R']",['hear'],"['he', 'ar']",0.25,0.00017,"[22, 11, 30, 0, 0, 0, 0, 0]"
goes,"['G', 'OW', 'Z']",['goes'],"['go', 'es']",0.25,0.000166,"[21, 12, 38, 0, 0, 0, 0, 0]"
beautiful,"['B', 'Y', 'UW', 'T', 'AH', 'F', 'AH', 'L']","['beau', 'ti', 'ful']","['beaut', 'iful']",0.3333333333333333,0.000166,"[16, 37, 15, 33, 3, 20, 3, 25]"
position,"['P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N']","['po', 's', 'i', 'tion']",['position'],0.375,0.000162,"[29, 3, 38, 10, 32, 3, 27, 0]"
june,"['JH', 'UW', 'N']",['june'],"['j', 'une']",0.25,0.000162,"[23, 15, 27, 0, 0, 0, 0, 0]"
similar,"['S', 'IH', 'M', 'AH', 'L', 'ER']","['sim', 'il', 'ar']",['similar'],0.2857142857142857,0.000162,"[31, 10, 26, 3, 25, 8, 0, 0]"
happened,"['HH', 'AE', 'P', 'AH', 'N', 'D']",['happened'],"['h', 'app', 'ened']",0.25,0.000158,"[22, 2, 29, 3, 27, 18, 0, 0]"
personal,"['P', 'ER', 'S', 'IH', 'N', 'IH', 'L']","['per', 'son', 'al']",['personal'],0.25,0.000158,"[29, 8, 31, 10, 27, 10, 25, 0]"
security,"['S', 'IH', 'K', 'Y', 'UH', 'R', 'AH', 'T', 'IY']","['se', 'cur', 'ity']",['security'],0.25,0.000158,"[31, 10, 24, 37, 14, 30, 3, 33]"
military,"['M', 'IH', 'L', 'AH', 'T', 'EH', 'R', 'IY']","['mil', 'it', 'ary']",['military'],0.25,0.000158,"[26, 10, 25, 3, 33, 7, 30, 11]"
knew,"['N', 'UW']",['knew'],"['k', 'new']",0.25,0.000158,"[27, 15, 0, 0, 0, 0, 0, 0]"
died,"['D', 'AY', 'D']",['died'],"['d', 'ied']",0.25,0.000158,"[18, 6, 18, 0, 0, 0, 0, 0]"
problems,"['P', 'R', 'AA', 'B', 'L', 'AH', 'M', 'Z']","['prob', 'lems']","['pro', 'blems']",0.25,0.000155,"[29, 30, 1, 16, 25, 3, 26, 38]"
happen,"['HH', 'AE', 'P', 'AH', 'N']","['hap', 'pen']","['h', 'app', 'en']",0.5,0.000155,"[22, 2, 29, 3, 27, 0, 0, 0]"
industry,"['IH', 'N', 'D', 'AH', 'S', 'T', 'R', 'IY']","['in', 'dustry']","['indust', 'ry']",0.25,0.000155,"[10, 27, 18, 3, 31, 33, 30, 11]"
wish,"['W', 'IH', 'SH']",['wish'],"['w', 'ish']",0.25,0.000151,"[36, 10, 32, 0, 0, 0, 0, 0]"
finally,"['F', 'AY', 'N', 'AH', 'L', 'IY']","['fi', 'nally']","['f', 'inally']",0.2857142857142857,0.000148,"[20, 6, 27, 3, 25, 11, 0, 0]"
society,"['S', 'AH', 'S', 'AY', 'AH', 'T', 'IY']","['so', 'ci', 'ety']","['soc', 'iety']",0.42857142857142855,0.000148,"[31, 3, 31, 6, 3, 33, 11, 0]"
july,"['JH', 'UW', 'L', 'AY']","['ju', 'ly']","['j', 'uly']",0.5,0.000148,"[23, 15, 25, 6, 0, 0, 0, 0]"
medical,"['M', 'EH', 'D', 'AH', 'K', 'AH', 'L']","['med', 'ic', 'al']",['medical'],0.2857142857142857,0.000145,"[26, 7, 18, 3, 24, 3, 25, 0]"
average,"['AE', 'V', 'ER', 'IH', 'JH']","['av', 'er', 'age']",['average'],0.2857142857142857,0.000145,"[2, 35, 8, 10, 23, 0, 0, 0]"
original,"['ER', 'IH', 'JH', 'AH', 'N', 'AH', 'L']","['ori', 'gin', 'al']",['original'],0.25,0.000145,"[8, 10, 23, 3, 27, 3, 25, 0]"
meeting,"['M', 'IY', 'T', 'IH', 'NG']","['meet', 'ing']","['me', 'eting']",0.2857142857142857,0.000141,"[26, 11, 33, 10, 28, 0, 0, 0]"
relationship,"['R', 'IY', 'L', 'EY', 'SH', 'AH', 'N', 'SH', 'IH', 'P']","['re', 'la', 'tion', 'ship']","['relations', 'hip']",0.3333333333333333,0.000141,"[30, 11, 25, 9, 32, 3, 27, 32]"
became,"['B', 'IH', 'K', 'EY', 'M']","['be', 'came']","['bec', 'ame']",0.3333333333333333,0.000141,"[16, 10, 24, 9, 26, 0, 0, 0]"
questions,"['K', 'W', 'EH', 'S', 'CH', 'AH', 'N', 'Z']","['ques', 'tions']","['quest', 'ions']",0.2222222222222222,0.000141,"[24, 36, 7, 31, 17, 3, 27, 38]"
director,"['D', 'ER', 'EH', 'K', 'T', 'ER']","['dir', 'ect', 'or']",['director'],0.25,0.000141,"[18, 8, 7, 24, 33, 8, 0, 0]"
september,"['S', 'EH', 'P', 'T', 'EH', 'M', 'B', 'ER']","['septem', 'ber']","['se', 'pt', 'ember']",0.3333333333333333,0.000141,"[31, 7, 29, 33, 7, 26, 16, 8]"
official,"['AH', 'F', 'IH', 'SH', 'AH', 'L']","['of', 'fi', 'cial']",['official'],0.25,0.000138,"[3, 20, 10, 32, 3, 25, 0, 0]"
feeling,"['F', 'IY', 'L', 'IH', 'NG']","['feel', 'ing']","['fe', 'eling']",0.2857142857142857,0.000135,"[20, 11, 25, 10, 28, 0, 0, 0]"
federal,"['F', 'EH', 'D', 'ER', 'AH', 'L']","['fed', 'er', 'al']","['f', 'ederal']",0.42857142857142855,0.000135,"[20, 7, 18, 8, 3, 25, 0, 0]"
david,"['D', 'EY', 'V', 'IH', 'D']","['dav', 'id']","['d', 'avid']",0.4,0.000135,"[18, 9, 35, 10, 18, 0, 0, 0]"
countries,"['K', 'AH', 'N', 'T', 'R', 'IY', 'Z']","['coun', 'tries']","['count', 'ries']",0.2222222222222222,0.000135,"[24, 3, 27, 33, 30, 11, 38, 0]"
various,"['V', 'EH', 'R', 'IY', 'AH', 'S']","['vari', 'ous']","['var', 'ious']",0.2857142857142857,0.000132,"[35, 7, 30, 11, 3, 31, 0, 0]"
attention,"['AH', 'T', 'EH', 'N', 'SH', 'AH', 'N']","['at', 'ten', 'tion']","['att', 'ention']",0.3333333333333333,0.000129,"[3, 33, 7, 27, 32, 3, 27, 0]"
character,"['K', 'EH', 'R', 'IH', 'K', 'T', 'ER']","['char', 'ac', 'ter']",['character'],0.2222222222222222,0.000129,"[24, 7, 30, 10, 24, 33, 8, 0]"
october,"['AA', 'K', 'T', 'OW', 'B', 'ER']","['oc', 'to', 'ber']","['oct', 'ober']",0.42857142857142855,0.000129,"[1, 24, 33, 12, 16, 8, 0, 0]"
natural,"['N', 'AE', 'CH', 'ER', 'AH', 'L']","['nat', 'ur', 'al']",['natural'],0.2857142857142857,0.000129,"[27, 2, 17, 8, 3, 25, 0, 0]"
serious,"['S', 'IH', 'R', 'IY', 'AH', 'S']","['ser', 'i', 'ous']",['serious'],0.2857142857142857,0.000126,"[31, 10, 30, 11, 3, 31, 0, 0]"
november,"['N', 'OW', 'V', 'EH', 'M', 'B', 'ER']","['novem', 'ber']","['n', 'ovember']",0.25,0.000126,"[27, 12, 35, 7, 26, 16, 8, 0]"
amazing,"['AH', 'M', 'EY', 'Z', 'IH', 'NG']","['amaz', 'ing']","['am', 'azing']",0.2857142857142857,0.000126,"[3, 26, 9, 38, 10, 28, 0, 0]"
economic,"['EH', 'K', 'AH', 'N', 'AA', 'M', 'IH', 'K']","['eco', 'nom', 'ic']",['economic'],0.25,0.000126,"[7, 24, 3, 27, 1, 26, 10, 24]"
august,"['AA', 'G', 'AH', 'S', 'T']","['au', 'gust']","['aug', 'ust']",0.3333333333333333,0.000126,"[1, 21, 3, 31, 33, 0, 0, 0]"
damn,"['D', 'AE', 'M']",['damn'],"['dam', 'n']",0.25,0.000123,"[18, 2, 26, 0, 0, 0, 0, 0]"
decision,"['D', 'IH', 'S', 'IH', 'ZH', 'AH', 'N']","['de', 'cision']","['dec', 'ision']",0.25,0.000123,"[18, 10, 31, 10, 39, 3, 27, 0]"
entire,"['IH', 'N', 'T', 'AY', 'ER']","['en', 'tire']","['ent', 'ire']",0.3333333333333333,0.000123,"[10, 27, 33, 6, 8, 0, 0, 0]"
situation,"['S', 'IH', 'CH', 'UW', 'EY', 'SH', 'AH', 'N']","['situ', 'ation']","['sit', 'uation']",0.2222222222222222,0.000123,"[31, 10, 17, 15, 9, 32, 3, 27]"
decided,"['D', 'IH', 'S', 'AY', 'D', 'IH', 'D']","['de', 'cided']","['dec', 'ided']",0.2857142857142857,0.000123,"[18, 10, 31, 6, 18, 10, 18, 0]"
website,"['W', 'EH', 'B', 'S', 'AY', 'T']","['web', 'site']","['we', 'bsite']",0.2857142857142857,0.000123,"[36, 7, 16, 31, 6, 33, 0, 0]"
january,"['JH', 'AE', 'N', 'Y', 'UW', 'EH', 'R', 'IY']","['janu', 'ary']","['jan', 'uary']",0.2857142857142857,0.000123,"[23, 2, 27, 37, 15, 7, 30, 11]"
continue,"['K', 'AH', 'N', 'T', 'IH', 'N', 'Y', 'UW']","['con', 'tin', 'ue']",['continue'],0.25,0.00012,"[24, 3, 27, 33, 10, 27, 37, 15]"
financial,"['F', 'AH', 'N', 'AE', 'N', 'SH', 'AH', 'L']","['fin', 'an', 'cial']",['financial'],0.2222222222222222,0.00012,"[20, 3, 27, 2, 27, 32, 3, 25]"
seem,"['S', 'IY', 'M']",['seem'],"['se', 'em']",0.25,0.00012,"[31, 11, 26, 0, 0, 0, 0, 0]"
european,"['Y', 'UH', 'R', 'AH', 'P', 'IY', 'AH', 'N']",['european'],"['euro', 'pe', 'an']",0.25,0.00012,"[37, 14, 30, 3, 29, 11, 3, 27]"
washington,"['W', 'AA', 'SH', 'IH', 'NG', 'T', 'AH', 'N']","['wash', 'ing', 'ton']","['w', 'ashington']",0.3,0.00012,"[36, 1, 32, 10, 28, 33, 3, 27]"
lose,"['L', 'UW', 'Z']",['lose'],"['l', 'ose']",0.25,0.00012,"[25, 15, 38, 0, 0, 0, 0, 0]"
michael,"['M', 'AY', 'K', 'AH', 'L']","['mi', 'chael']","['m', 'ichael']",0.2857142857142857,0.00012,"[26, 6, 24, 3, 25, 0, 0, 0]"
increase,"['IH', 'N', 'K', 'R', 'IY', 'S']","['in', 'crease']","['incre', 'ase']",0.25,0.00012,"[10, 27, 24, 30, 11, 31, 0, 0]"
popular,"['P', 'AA', 'P', 'Y', 'AH', 'L', 'ER']","['pop', 'u', 'lar']",['popular'],0.2857142857142857,0.000117,"[29, 1, 29, 37, 3, 25, 8, 0]"
career,"['K', 'ER', 'IH', 'R']","['ca', 'reer']","['care', 'er']",0.3333333333333333,0.000117,"[24, 8, 10, 30, 0, 0, 0, 0]"
difficult,"['D', 'IH', 'F', 'AH', 'K', 'AH', 'L', 'T']","['dif', 'fi', 'cult']","['diff', 'icult']",0.3333333333333333,0.000117,"[18, 10, 20, 3, 24, 3, 25, 33]"
hospital,"['HH', 'AA', 'S', 'P', 'IH', 'T', 'AH', 'L']","['hos', 'pit', 'al']",['hospital'],0.25,0.000117,"[22, 1, 31, 29, 10, 33, 3, 25]"
december,"['D', 'IH', 'S', 'EH', 'M', 'B', 'ER']","['decem', 'ber']","['de', 'cember']",0.25,0.000117,"[18, 10, 31, 7, 26, 16, 8, 0]"
systems,"['S', 'IH', 'S', 'T', 'AH', 'M', 'Z']","['sys', 'tems']","['system', 's']",0.2857142857142857,0.000117,"[31, 10, 31, 33, 3, 26, 38, 0]"
waiting,"['W', 'EY', 'T', 'IH', 'NG']","['wait', 'ing']","['wa', 'iting']",0.2857142857142857,0.000115,"[36, 9, 33, 10, 28, 0, 0, 0]"
okay,"['OW', 'K', 'EY']",['okay'],"['ok', 'ay']",0.25,0.000115,"[12, 24, 9, 0, 0, 0, 0, 0]"
internet,"['IH', 'N', 'T', 'ER', 'N', 'EH', 'T']","['in', 'ter', 'net']",['internet'],0.25,0.000115,"[10, 27, 33, 8, 27, 7, 33, 0]"
towards,"['T', 'AH', 'W', 'AO', 'R', 'D', 'Z']","['to', 'wards']","['t', 'ow', 'ards']",0.42857142857142855,0.000115,"[33, 3, 36, 4, 30, 18, 38, 0]"
australia,"['AO', 'S', 'T', 'R', 'EY', 'L', 'Y', 'AH']","['aus', 'tralia']","['a', 'ust', 'ral', 'ia']",0.4444444444444444,0.000115,"[4, 31, 33, 30, 9, 25, 37, 3]"
army,"['AA', 'R', 'M', 'IY']",['army'],"['arm', 'y']",0.25,0.000115,"[1, 30, 26, 11, 0, 0, 0, 0]"
sir,"['S', 'ER']",['sir'],"['s', 'ir']",0.3333333333333333,0.000115,"[31, 8, 0, 0, 0, 0, 0, 0]"
professional,"['P', 'R', 'AH', 'F', 'EH', 'SH', 'AH', 'N', 'AH', 'L']","['pro', 'fes', 'sion', 'al']",['professional'],0.25,0.000112,"[29, 30, 3, 20, 7, 32, 3, 27]"
followed,"['F', 'AA', 'L', 'OW', 'D']","['fol', 'lowed']","['follow', 'ed']",0.25,0.000112,"[20, 1, 25, 12, 18, 0, 0, 0]"
district,"['D', 'IH', 'S', 'T', 'R', 'IH', 'K', 'T']","['dis', 'trict']","['dist', 'rict']",0.25,0.00011,"[18, 10, 31, 33, 30, 10, 24, 33]"
india,"['IH', 'N', 'D', 'IY', 'AH']","['in', 'dia']","['ind', 'ia']",0.4,0.00011,"[10, 27, 18, 11, 3, 0, 0, 0]"
february,"['F', 'EH', 'B', 'Y', 'AH', 'W', 'EH', 'R', 'IY']","['feb', 'ru', 'ary']","['f', 'eb', 'ruary']",0.25,0.000107,"[20, 7, 16, 37, 3, 36, 7, 30]"
specific,"['S', 'P', 'AH', 'S', 'IH', 'F', 'IH', 'K']","['spe', 'cif', 'ic']",['specific'],0.25,0.000107,"[31, 29, 3, 31, 10, 20, 10, 24]"
paul,"['P', 'AO', 'L']",['paul'],"['p', 'aul']",0.25,0.000107,"[29, 4, 25, 0, 0, 0, 0, 0]"
officer,"['AO', 'F', 'AH', 'S', 'ER']","['of', 'ficer']","['offic', 'er']",0.2857142857142857,0.000107,"[4, 20, 3, 31, 8, 0, 0, 0]"
tonight,"['T', 'AH', 'N', 'AY', 'T']","['to', 'night']","['ton', 'ight']",0.2857142857142857,0.000107,"[33, 3, 27, 6, 33, 0, 0, 0]"
fans,"['F', 'AE', 'N', 'Z']",['fans'],"['f', 'ans']",0.25,0.000107,"[20, 2, 27, 38, 0, 0, 0, 0]"
recently,"['R', 'IY', 'S', 'AH', 'N', 'T', 'L', 'IY']","['re', 'cently']","['recent', 'ly']",0.25,0.000105,"[30, 11, 31, 3, 27, 33, 25, 11]"
tomorrow,"['T', 'AH', 'M', 'AA', 'R', 'OW']","['to', 'mor', 'row']","['tom', 'orrow']",0.375,0.000105,"[33, 3, 26, 1, 30, 12, 0, 0]"
russian,"['R', 'AH', 'SH', 'AH', 'N']","['rus', 'si', 'an']","['r', 'ussian']",0.42857142857142855,0.000102,"[30, 3, 32, 3, 27, 0, 0, 0]"
committee,"['K', 'AH', 'M', 'IH', 'T', 'IY']","['com', 'mit', 'tee']",['committee'],0.2222222222222222,0.000102,"[24, 3, 26, 10, 33, 11, 0, 0]"
population,"['P', 'AA', 'P', 'Y', 'AH', 'L', 'EY', 'SH', 'AH', 'N']","['pop', 'u', 'la', 'tion']",['population'],0.3,0.000102,"[29, 1, 29, 37, 3, 25, 9, 32]"
potential,"['P', 'AH', 'T', 'EH', 'N', 'SH', 'AH', 'L']","['po', 'ten', 'tial']","['pot', 'ential']",0.3333333333333333,0.000102,"[29, 3, 33, 7, 27, 32, 3, 25]"
capital,"['K', 'AE', 'P', 'AH', 'T', 'AH', 'L']","['cap', 'it', 'al']",['capital'],0.2857142857142857,0.000102,"[24, 2, 29, 3, 33, 3, 25, 0]"
addition,"['AH', 'D', 'IH', 'SH', 'AH', 'N']","['ad', 'di', 'tion']","['add', 'ition']",0.375,0.000102,"[3, 18, 10, 32, 3, 27, 0, 0]"
difference,"['D', 'IH', 'F', 'ER', 'AH', 'N', 'S']","['dif', 'fer', 'ence']","['diff', 'erence']",0.3,0.000102,"[18, 10, 20, 8, 3, 27, 31, 0]"
association,"['AH', 'S', 'OW', 'S', 'IY', 'EY', 'SH', 'AH', 'N']","['as', 'so', 'ci', 'ation']","['ass', 'ociation']",0.36363636363636365,0.000102,"[3, 31, 12, 31, 11, 9, 32, 3]"
certainly,"['S', 'ER', 'T', 'AH', 'N', 'L', 'IY']","['cer', 'tainly']","['certain', 'ly']",0.2222222222222222,0.0001,"[31, 8, 33, 3, 27, 25, 11, 0]"
particular,"['P', 'ER', 'T', 'IH', 'K', 'Y', 'AH', 'L', 'ER']","['par', 'tic', 'u', 'lar']","['part', 'icular']",0.4,0.0001,"[29, 8, 33, 10, 24, 37, 3, 25]"
reported,"['R', 'IY', 'P', 'AO', 'R', 'T', 'AH', 'D']","['re', 'por', 'ted']",['reported'],0.25,0.0001,"[30, 11, 29, 4, 30, 33, 3, 18]"
california,"['K', 'AE', 'L', 'AH', 'F', 'AO', 'R', 'N', 'Y', 'AH']","['cali', 'for', 'nia']","['cal', 'if', 'ornia']",0.4,0.0001,"[24, 2, 25, 3, 20, 4, 30, 27]"
interesting,"['IH', 'N', 'T', 'R', 'AH', 'S', 'T', 'IH', 'NG']","['in', 'ter', 'est', 'ing']",['interesting'],0.2727272727272727,0.0001,"[10, 27, 33, 30, 3, 31, 33, 10]"
individual,"['IH', 'N', 'D', 'AH', 'V', 'IH', 'JH', 'AH', 'W', 'AH', 'L']","['in', 'di', 'vidu', 'al']",['individual'],0.3,0.0001,"[10, 27, 18, 3, 35, 10, 23, 3]"
tour,"['T', 'UH', 'R']",['tour'],"['t', 'our']",0.25,9.77e-05,"[33, 14, 30, 0, 0, 0, 0, 0]"
jesus,"['JH', 'IY', 'Z', 'AH', 'S']","['je', 'sus']","['j', 'es', 'us']",0.6,9.77e-05,"[23, 11, 38, 3, 31, 0, 0, 0]"
welcome,"['W', 'EH', 'L', 'K', 'AH', 'M']","['wel', 'come']","['w', 'elcome']",0.2857142857142857,9.77e-05,"[36, 7, 25, 24, 3, 26, 0, 0]"
positive,"['P', 'AA', 'Z', 'AH', 'T', 'IH', 'V']","['pos', 'it', 'ive']",['positive'],0.25,9.77e-05,"[29, 1, 38, 3, 33, 10, 35, 0]"
significant,"['S', 'AH', 'G', 'N', 'IH', 'F', 'IH', 'K', 'AH', 'N', 'T']","['sig', 'ni', 'fic', 'ant']",['significant'],0.2727272727272727,9.55e-05,"[31, 3, 21, 27, 10, 20, 10, 24]"
leaving,"['L', 'IY', 'V', 'IH', 'NG']","['leav', 'ing']","['le', 'aving']",0.2857142857142857,9.55e-05,"[25, 11, 35, 10, 28, 0, 0, 0]"
additional,"['AH', 'D', 'IH', 'SH', 'AH', 'N', 'AH', 'L']","['ad', 'di', 'tion', 'al']","['add', 'itional']",0.4,9.55e-05,"[3, 18, 10, 32, 3, 27, 3, 25]"
earlier,"['ER', 'L', 'IY', 'ER']","['earli', 'er']","['ear', 'lier']",0.2857142857142857,9.55e-05,"[8, 25, 11, 8, 0, 0, 0, 0]"
conditions,"['K', 'AH', 'N', 'D', 'IH', 'SH', 'AH', 'N', 'Z']","['con', 'di', 'tions']","['cond', 'itions']",0.3,9.55e-05,"[24, 3, 27, 18, 10, 32, 3, 27]"
beyond,"['B', 'IH', 'AA', 'N', 'D']","['bey', 'ond']","['be', 'yond']",0.3333333333333333,9.55e-05,"[16, 10, 1, 27, 18, 0, 0, 0]"
numbers,"['N', 'AH', 'M', 'B', 'ER', 'Z']","['num', 'bers']","['n', 'umbers']",0.2857142857142857,9.55e-05,"[27, 3, 26, 16, 8, 38, 0, 0]"
favorite,"['F', 'EY', 'V', 'ER', 'IH', 'T']","['fa', 'vor', 'ite']",['favorite'],0.25,9.33e-05,"[20, 9, 35, 8, 10, 33, 0, 0]"
construction,"['K', 'AH', 'N', 'S', 'T', 'R', 'AH', 'K', 'SH', 'AH', 'N']","['con', 'struc', 'tion']","['const', 'ruction']",0.25,9.33e-05,"[24, 3, 27, 31, 33, 30, 3, 24]"
friday,"['F', 'R', 'AY', 'D', 'IY']","['fri', 'day']","['fr', 'iday']",0.3333333333333333,9.12e-05,"[20, 30, 6, 18, 11, 0, 0, 0]"
particularly,"['P', 'AA', 'R', 'T', 'IH', 'K', 'Y', 'AH', 'L', 'ER', 'L', 'IY']","['par', 'tic', 'u', 'larly']",['particularly'],0.25,9.12e-05,"[29, 1, 30, 33, 10, 24, 37, 3]"
expected,"['IH', 'K', 'S', 'P', 'EH', 'K', 'T', 'AH', 'D']","['ex', 'pec', 'ted']",['expected'],0.25,9.12e-05,"[10, 24, 31, 29, 7, 24, 33, 3]"
happens,"['HH', 'AE', 'P', 'AH', 'N', 'Z']","['hap', 'pens']","['h', 'app', 'ens']",0.42857142857142855,9.12e-05,"[22, 2, 29, 3, 27, 38, 0, 0]"
sister,"['S', 'IH', 'S', 'T', 'ER']","['sis', 'ter']","['s', 'ister']",0.3333333333333333,8.91e-05,"[31, 10, 31, 33, 8, 0, 0, 0]"
