word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
fail,"['F', 'EY', 'L']",['fail'],['fail'],0.0,4.07e-05,"[20, 9, 25, 0, 0, 0, 0, 0]"
corps,"['K', 'AO', 'R']",['corps'],['corps'],0.0,1.86e-05,"[24, 4, 30, 0, 0, 0, 0, 0]"
won,"['W', 'AH', 'N']",['won'],['won'],0.0,0.000158,"[36, 3, 27, 0, 0, 0, 0, 0]"
slightly,"['S', 'L', 'AY', 'T', 'L', 'IY']",['slightly'],['slightly'],0.0,5.62e-05,"[31, 25, 6, 33, 25, 11, 0, 0]"
jazz,"['JH', 'AE', 'Z']",['jazz'],['jazz'],0.0,2.04e-05,"[23, 2, 38, 0, 0, 0, 0, 0]"
serving,"['S', 'ER', 'V', 'IH', 'NG']",['serving'],['serving'],0.0,4.17e-05,"[31, 8, 35, 10, 28, 0, 0, 0]"
bags,"['B', 'AE', 'G', 'Z']",['bags'],['bags'],0.0,2.69e-05,"[16, 2, 21, 38, 0, 0, 0, 0]"
houses,"['HH', 'AW', 'S', 'AH', 'Z']",['houses'],['houses'],0.0,5.25e-05,"[22, 5, 31, 3, 38, 0, 0, 0]"
doc,"['D', 'AA', 'K']",['doc'],['doc'],0.0,2.29e-05,"[18, 1, 24, 0, 0, 0, 0, 0]"
postal,"['P', 'OW', 'S', 'T', 'AH', 'L']",['postal'],['postal'],0.0,8.71e-06,"[29, 12, 31, 33, 3, 25, 0, 0]"
wear,"['W', 'EH', 'R']",['wear'],['wear'],0.0,8.32e-05,"[36, 7, 30, 0, 0, 0, 0, 0]"
minor,"['M', 'AY', 'N', 'ER']",['minor'],['minor'],0.0,4.17e-05,"[26, 6, 27, 8, 0, 0, 0, 0]"
noted,"['N', 'OW', 'T', 'AH', 'D']",['noted'],['noted'],0.0,4.9e-05,"[27, 12, 33, 3, 18, 0, 0, 0]"
harold,"['HH', 'EH', 'R', 'AH', 'L', 'D']","['har', 'old']","['har', 'old']",0.0,1.07e-05,"[22, 7, 30, 3, 25, 18, 0, 0]"
failed,"['F', 'EY', 'L', 'D']",['failed'],['failed'],0.0,6.61e-05,"[20, 9, 25, 18, 0, 0, 0, 0]"
killing,"['K', 'IH', 'L', 'IH', 'NG']",['killing'],['killing'],0.0,7.59e-05,"[24, 10, 25, 10, 28, 0, 0, 0]"
bikini,"['B', 'IH', 'K', 'IY', 'N', 'IY']",['bikini'],['bikini'],0.0,5.01e-06,"[16, 10, 24, 11, 27, 11, 0, 0]"
memphis,"['M', 'EH', 'M', 'F', 'AH', 'S']","['mem', 'ph', 'is']","['mem', 'ph', 'is']",0.0,7.76e-06,"[26, 7, 26, 20, 3, 31, 0, 0]"
shoulder,"['SH', 'OW', 'L', 'D', 'ER']",['shoulder'],['shoulder'],0.0,3.16e-05,"[32, 12, 25, 18, 8, 0, 0, 0]"
texts,"['T', 'EH', 'K', 'S', 'T', 'S']",['texts'],['texts'],0.0,2.19e-05,"[33, 7, 24, 31, 33, 31, 0, 0]"
harvard,"['HH', 'AA', 'R', 'V', 'ER', 'D']","['har', 'vard']","['har', 'vard']",0.0,1.74e-05,"[22, 1, 30, 35, 8, 18, 0, 0]"
brokers,"['B', 'R', 'OW', 'K', 'ER', 'Z']",['brokers'],['brokers'],0.0,4.68e-06,"[16, 30, 12, 24, 8, 38, 0, 0]"
ion,"['AY', 'AH', 'N']",['ion'],['ion'],0.0,1.41e-05,"[6, 3, 27, 0, 0, 0, 0, 0]"
doll,"['D', 'AA', 'L']",['doll'],['doll'],0.0,1.15e-05,"[18, 1, 25, 0, 0, 0, 0, 0]"
tit,"['T', 'IH', 'T']",['tit'],['tit'],0.0,3.02e-06,"[33, 10, 33, 0, 0, 0, 0, 0]"
bidder,"['B', 'IH', 'D', 'ER']","['bid', 'der']","['bid', 'der']",0.0,3.02e-06,"[16, 10, 18, 8, 0, 0, 0, 0]"
herald,"['HH', 'EH', 'R', 'AH', 'L', 'D']","['her', 'ald']","['her', 'ald']",0.0,8.91e-06,"[22, 7, 30, 3, 25, 18, 0, 0]"
fails,"['F', 'EY', 'L', 'Z']",['fails'],['fails'],0.0,1.82e-05,"[20, 9, 25, 38, 0, 0, 0, 0]"
handbags,"['HH', 'AE', 'N', 'D', 'B', 'AE', 'G', 'Z']","['hand', 'bags']","['hand', 'bags']",0.0,1.51e-06,"[22, 2, 27, 18, 16, 2, 21, 38]"
roll,"['R', 'OW', 'L']",['roll'],['roll'],0.0,5.62e-05,"[30, 12, 25, 0, 0, 0, 0, 0]"
banks,"['B', 'AE', 'NG', 'K', 'S']",['banks'],['banks'],0.0,4.9e-05,"[16, 2, 28, 24, 31, 0, 0, 0]"
secret,"['S', 'IY', 'K', 'R', 'AH', 'T']",['secret'],['secret'],0.0,8.32e-05,"[31, 11, 24, 30, 3, 33, 0, 0]"
bath,"['B', 'AE', 'TH']",['bath'],['bath'],0.0,2.75e-05,"[16, 2, 34, 0, 0, 0, 0, 0]"
leads,"['L', 'IY', 'D', 'Z']",['leads'],['leads'],0.0,4.47e-05,"[25, 11, 18, 38, 0, 0, 0, 0]"
springs,"['S', 'P', 'R', 'IH', 'NG', 'Z']",['springs'],['springs'],0.0,1.74e-05,"[31, 29, 30, 10, 28, 38, 0, 0]"
healthy,"['HH', 'EH', 'L', 'TH', 'IY']",['healthy'],['healthy'],0.0,6.31e-05,"[22, 7, 25, 34, 11, 0, 0, 0]"
font,"['F', 'AA', 'N', 'T']",['font'],['font'],0.0,6.31e-06,"[20, 1, 27, 33, 0, 0, 0, 0]"
drivers,"['D', 'R', 'AY', 'V', 'ER', 'Z']",['drivers'],['drivers'],0.0,3.63e-05,"[18, 30, 6, 35, 8, 38, 0, 0]"
philadelphia,"['F', 'IH', 'L', 'AH', 'D', 'EH', 'L', 'F', 'IY', 'AH']","['phil', 'adelphia']","['phil', 'adelphia']",0.0,2.63e-05,"[20, 10, 25, 3, 18, 7, 25, 20]"
portal,"['P', 'AO', 'R', 'T', 'AH', 'L']",['portal'],['portal'],0.0,1e-05,"[29, 4, 30, 33, 3, 25, 0, 0]"
beta,"['B', 'EY', 'T', 'AH']",['beta'],['beta'],0.0,1.58e-05,"[16, 9, 33, 3, 0, 0, 0, 0]"
horny,"['HH', 'AO', 'R', 'N', 'IY']",['horny'],['horny'],0.0,6.17e-06,"[22, 4, 30, 27, 11, 0, 0, 0]"
soap,"['S', 'OW', 'P']",['soap'],['soap'],0.0,1.51e-05,"[31, 12, 29, 0, 0, 0, 0, 0]"
triple,"['T', 'R', 'IH', 'P', 'AH', 'L']",['triple'],['triple'],0.0,2.04e-05,"[33, 30, 10, 29, 3, 25, 0, 0]"
cooper,"['K', 'UW', 'P', 'ER']",['cooper'],['cooper'],0.0,1.82e-05,"[24, 15, 29, 8, 0, 0, 0, 0]"
vincent,"['V', 'IH', 'N', 'S', 'AH', 'N', 'T']","['vin', 'cent']","['vin', 'cent']",0.0,1.38e-05,"[35, 10, 27, 31, 3, 27, 33, 0]"
jam,"['JH', 'AE', 'M']",['jam'],['jam'],0.0,1.48e-05,"[23, 2, 26, 0, 0, 0, 0, 0]"
answered,"['AE', 'N', 'S', 'ER', 'D']",['answered'],['answered'],0.0,2.09e-05,"[2, 27, 31, 8, 18, 0, 0, 0]"
slots,"['S', 'L', 'AA', 'T', 'S']",['slots'],['slots'],0.0,6.76e-06,"[31, 25, 1, 33, 31, 0, 0, 0]"
routine,"['R', 'UW', 'T', 'IY', 'N']",['routine'],['routine'],0.0,2.34e-05,"[30, 15, 33, 11, 27, 0, 0, 0]"
rocks,"['R', 'AA', 'K', 'S']",['rocks'],['rocks'],0.0,2.4e-05,"[30, 1, 24, 31, 0, 0, 0, 0]"
sought,"['S', 'AO', 'T']",['sought'],['sought'],0.0,3.09e-05,"[31, 4, 33, 0, 0, 0, 0, 0]"
genes,"['JH', 'IY', 'N', 'Z']",['genes'],['genes'],0.0,1.38e-05,"[23, 11, 27, 38, 0, 0, 0, 0]"
guns,"['G', 'AH', 'N', 'Z']",['guns'],['guns'],0.0,4.57e-05,"[21, 3, 27, 38, 0, 0, 0, 0]"
herein,"['HH', 'IH', 'R', 'IH', 'N']",['herein'],['herein'],0.0,4.57e-06,"[22, 10, 30, 10, 27, 0, 0, 0]"
lebanon,"['L', 'EH', 'B', 'AH', 'N', 'AH', 'N']","['le', 'ban', 'on']","['le', 'ban', 'on']",0.0,1.02e-05,"[25, 7, 16, 3, 27, 3, 27, 0]"
hero,"['HH', 'IH', 'R', 'OW']",['hero'],['hero'],0.0,4.79e-05,"[22, 10, 30, 12, 0, 0, 0, 0]"
writer,"['R', 'AY', 'T', 'ER']",['writer'],['writer'],0.0,4.9e-05,"[30, 6, 33, 8, 0, 0, 0, 0]"
fans,"['F', 'AE', 'N', 'Z']",['fans'],['fans'],0.0,0.000107,"[20, 2, 27, 38, 0, 0, 0, 0]"
oklahoma,"['OW', 'K', 'L', 'AH', 'HH', 'OW', 'M', 'AH']","['ok', 'lahoma']","['ok', 'lahoma']",0.0,1.86e-05,"[12, 24, 25, 3, 22, 12, 26, 3]"
drink,"['D', 'R', 'IH', 'NG', 'K']",['drink'],['drink'],0.0,7.94e-05,"[18, 30, 10, 28, 24, 0, 0, 0]"
academy,"['AH', 'K', 'AE', 'D', 'AH', 'M', 'IY']",['academy'],['academy'],0.0,3.72e-05,"[3, 24, 2, 18, 3, 26, 11, 0]"
gender,"['JH', 'EH', 'N', 'D', 'ER']",['gender'],['gender'],0.0,3.89e-05,"[23, 7, 27, 18, 8, 0, 0, 0]"
eat,"['IY', 'T']",['eat'],['eat'],0.0,0.000135,"[11, 33, 0, 0, 0, 0, 0, 0]"
seat,"['S', 'IY', 'T']",['seat'],['seat'],0.0,6.61e-05,"[31, 11, 33, 0, 0, 0, 0, 0]"
vendor,"['V', 'EH', 'N', 'D', 'ER']",['vendor'],['vendor'],0.0,6.17e-06,"[35, 7, 27, 18, 8, 0, 0, 0]"
aim,"['EY', 'M']",['aim'],['aim'],0.0,3.24e-05,"[9, 26, 0, 0, 0, 0, 0, 0]"
bids,"['B', 'IH', 'D', 'Z']",['bids'],['bids'],0.0,7.41e-06,"[16, 10, 18, 38, 0, 0, 0, 0]"
helps,"['HH', 'EH', 'L', 'P', 'S']",['helps'],['helps'],0.0,5.5e-05,"[22, 7, 25, 29, 31, 0, 0, 0]"
jar,"['JH', 'AA', 'R']",['jar'],['jar'],0.0,8.51e-06,"[23, 1, 30, 0, 0, 0, 0, 0]"
tent,"['T', 'EH', 'N', 'T']",['tent'],['tent'],0.0,1.12e-05,"[33, 7, 27, 33, 0, 0, 0, 0]"
locks,"['L', 'AA', 'K', 'S']",['locks'],['locks'],0.0,8.71e-06,"[25, 1, 24, 31, 0, 0, 0, 0]"
namely,"['N', 'EY', 'M', 'L', 'IY']",['namely'],['namely'],0.0,1.05e-05,"[27, 9, 26, 25, 11, 0, 0, 0]"
hack,"['HH', 'AE', 'K']",['hack'],['hack'],0.0,1.12e-05,"[22, 2, 24, 0, 0, 0, 0, 0]"
dare,"['D', 'EH', 'R']",['dare'],['dare'],0.0,2.04e-05,"[18, 7, 30, 0, 0, 0, 0, 0]"
rebel,"['R', 'EH', 'B', 'AH', 'L']",['rebel'],['rebel'],0.0,1.2e-05,"[30, 7, 16, 3, 25, 0, 0, 0]"
mom,"['M', 'AA', 'M']",['mom'],['mom'],0.0,0.000132,"[26, 1, 26, 0, 0, 0, 0, 0]"
rare,"['R', 'EH', 'R']",['rare'],['rare'],0.0,5.89e-05,"[30, 7, 30, 0, 0, 0, 0, 0]"
spent,"['S', 'P', 'EH', 'N', 'T']",['spent'],['spent'],0.0,0.000105,"[31, 29, 7, 27, 33, 0, 0, 0]"
samples,"['S', 'AE', 'M', 'P', 'AH', 'L', 'Z']",['samples'],['samples'],0.0,2.19e-05,"[31, 2, 26, 29, 3, 25, 38, 0]"
bars,"['B', 'AA', 'R', 'Z']",['bars'],['bars'],0.0,2.82e-05,"[16, 1, 30, 38, 0, 0, 0, 0]"
row,"['R', 'OW']",['row'],['row'],0.0,3.98e-05,"[30, 12, 0, 0, 0, 0, 0, 0]"
picked,"['P', 'IH', 'K', 'T']",['picked'],['picked'],0.0,5.25e-05,"[29, 10, 24, 33, 0, 0, 0, 0]"
singles,"['S', 'IH', 'NG', 'G', 'AH', 'L', 'Z']",['singles'],['singles'],0.0,2.75e-05,"[31, 10, 28, 21, 3, 25, 38, 0]"
cycle,"['S', 'AY', 'K', 'AH', 'L']",['cycle'],['cycle'],0.0,3.98e-05,"[31, 6, 24, 3, 25, 0, 0, 0]"
amounts,"['AH', 'M', 'AW', 'N', 'T', 'S']",['amounts'],['amounts'],0.0,2.57e-05,"[3, 26, 5, 27, 33, 31, 0, 0]"
dual,"['D', 'UW', 'AH', 'L']",['dual'],['dual'],0.0,1.91e-05,"[18, 15, 3, 25, 0, 0, 0, 0]"
rise,"['R', 'AY', 'Z']",['rise'],['rise'],0.0,6.46e-05,"[30, 6, 38, 0, 0, 0, 0, 0]"
sleep,"['S', 'L', 'IY', 'P']",['sleep'],['sleep'],0.0,0.000112,"[31, 25, 11, 29, 0, 0, 0, 0]"
bird,"['B', 'ER', 'D']",['bird'],['bird'],0.0,4.27e-05,"[16, 8, 18, 0, 0, 0, 0, 0]"
scene,"['S', 'IY', 'N']",['scene'],['scene'],0.0,9.33e-05,"[31, 11, 27, 0, 0, 0, 0, 0]"
hunter,"['HH', 'AH', 'N', 'T', 'ER']",['hunter'],['hunter'],0.0,2.34e-05,"[22, 3, 27, 33, 8, 0, 0, 0]"
lady,"['L', 'EY', 'D', 'IY']",['lady'],['lady'],0.0,8.91e-05,"[25, 9, 18, 11, 0, 0, 0, 0]"
pending,"['P', 'EH', 'N', 'D', 'IH', 'NG']",['pending'],['pending'],0.0,1.05e-05,"[29, 7, 27, 18, 10, 28, 0, 0]"
parker,"['P', 'AA', 'R', 'K', 'ER']","['park', 'er']","['park', 'er']",0.0,1.7e-05,"[29, 1, 30, 24, 8, 0, 0, 0]"
blow,"['B', 'L', 'OW']",['blow'],['blow'],0.0,3.89e-05,"[16, 25, 12, 0, 0, 0, 0, 0]"
spa,"['S', 'P', 'AA']",['spa'],['spa'],0.0,9.12e-06,"[31, 29, 1, 0, 0, 0, 0, 0]"
concept,"['K', 'AA', 'N', 'S', 'EH', 'P', 'T']",['concept'],['concept'],0.0,5.89e-05,"[24, 1, 27, 31, 7, 29, 33, 0]"
nearly,"['N', 'IH', 'R', 'L', 'IY']",['nearly'],['nearly'],0.0,0.0001,"[27, 10, 30, 25, 11, 0, 0, 0]"
knew,"['N', 'UW']",['knew'],['knew'],0.0,0.000158,"[27, 15, 0, 0, 0, 0, 0, 0]"
feeds,"['F', 'IY', 'D', 'Z']",['feeds'],['feeds'],0.0,7.76e-06,"[20, 11, 18, 38, 0, 0, 0, 0]"
faster,"['F', 'AE', 'S', 'T', 'ER']",['faster'],['faster'],0.0,4.37e-05,"[20, 2, 31, 33, 8, 0, 0, 0]"
bought,"['B', 'AA', 'T']",['bought'],['bought'],0.0,8.13e-05,"[16, 1, 33, 0, 0, 0, 0, 0]"
con,"['K', 'AA', 'N']",['con'],['con'],0.0,1.91e-05,"[24, 1, 27, 0, 0, 0, 0, 0]"
ups,"['AH', 'P', 'S']",['ups'],['ups'],0.0,2.57e-05,"[3, 29, 31, 0, 0, 0, 0, 0]"
route,"['R', 'UW', 'T']",['route'],['route'],0.0,4.68e-05,"[30, 15, 33, 0, 0, 0, 0, 0]"
broken,"['B', 'R', 'OW', 'K', 'AH', 'N']",['broken'],['broken'],0.0,7.59e-05,"[16, 30, 12, 24, 3, 27, 0, 0]"
frank,"['F', 'R', 'AE', 'NG', 'K']",['frank'],['frank'],0.0,5.62e-05,"[20, 30, 2, 28, 24, 0, 0, 0]"
zoom,"['Z', 'UW', 'M']",['zoom'],['zoom'],0.0,6.76e-06,"[38, 15, 26, 0, 0, 0, 0, 0]"
dry,"['D', 'R', 'AY']",['dry'],['dry'],0.0,5.5e-05,"[18, 30, 6, 0, 0, 0, 0, 0]"
battle,"['B', 'AE', 'T', 'AH', 'L']",['battle'],['battle'],0.0,8.71e-05,"[16, 2, 33, 3, 25, 0, 0, 0]"
speak,"['S', 'P', 'IY', 'K']",['speak'],['speak'],0.0,0.000107,"[31, 29, 11, 24, 0, 0, 0, 0]"
query,"['K', 'W', 'IY', 'R', 'IY']",['query'],['query'],0.0,4.37e-06,"[24, 36, 11, 30, 11, 0, 0, 0]"
thirty,"['TH', 'ER', 'D', 'IY']",['thirty'],['thirty'],0.0,2.4e-05,"[34, 8, 18, 11, 0, 0, 0, 0]"
mice,"['M', 'AY', 'S']",['mice'],['mice'],0.0,1.23e-05,"[26, 6, 31, 0, 0, 0, 0, 0]"
ban,"['B', 'AE', 'N']",['ban'],['ban'],0.0,3.55e-05,"[16, 2, 27, 0, 0, 0, 0, 0]"
temp,"['T', 'EH', 'M', 'P']",['temp'],['temp'],0.0,5.62e-06,"[33, 7, 26, 29, 0, 0, 0, 0]"
mercedes,"['M', 'ER', 'S', 'EY', 'D', 'IY', 'Z']","['mer', 'cedes']","['mer', 'cedes']",0.0,9.55e-06,"[26, 8, 31, 9, 18, 11, 38, 0]"
clerk,"['K', 'L', 'ER', 'K']",['clerk'],['clerk'],0.0,1e-05,"[24, 25, 8, 24, 0, 0, 0, 0]"
vast,"['V', 'AE', 'S', 'T']",['vast'],['vast'],0.0,3.09e-05,"[35, 2, 31, 33, 0, 0, 0, 0]"
mills,"['M', 'IH', 'L', 'Z']",['mills'],['mills'],0.0,1.66e-05,"[26, 10, 25, 38, 0, 0, 0, 0]"
holland,"['HH', 'AA', 'L', 'AH', 'N', 'D']","['hol', 'land']","['hol', 'land']",0.0,1.26e-05,"[22, 1, 25, 3, 27, 18, 0, 0]"
duty,"['D', 'UW', 'T', 'IY']",['duty'],['duty'],0.0,5.13e-05,"[18, 15, 33, 11, 0, 0, 0, 0]"
camps,"['K', 'AE', 'M', 'P', 'S']",['camps'],['camps'],0.0,1.55e-05,"[24, 2, 26, 29, 31, 0, 0, 0]"
trace,"['T', 'R', 'EY', 'S']",['trace'],['trace'],0.0,1.55e-05,"[33, 30, 9, 31, 0, 0, 0, 0]"
shut,"['SH', 'AH', 'T']",['shut'],['shut'],0.0,6.03e-05,"[32, 3, 33, 0, 0, 0, 0, 0]"
florists,"['F', 'L', 'AO', 'R', 'IH', 'S', 'T', 'S']","['flor', 'ists']","['flor', 'ists']",0.0,4.37e-07,"[20, 25, 4, 30, 10, 31, 33, 31]"
packs,"['P', 'AE', 'K', 'S']",['packs'],['packs'],0.0,8.71e-06,"[29, 2, 24, 31, 0, 0, 0, 0]"
switches,"['S', 'W', 'IH', 'CH', 'AH', 'Z']",['switches'],['switches'],0.0,6.92e-06,"[31, 36, 10, 17, 3, 38, 0, 0]"
thou,"['DH', 'AW']",['thou'],['thou'],0.0,1.45e-05,"[19, 5, 0, 0, 0, 0, 0, 0]"
greatly,"['G', 'R', 'EY', 'T', 'L', 'IY']",['greatly'],['greatly'],0.0,2.14e-05,"[21, 30, 9, 33, 25, 11, 0, 0]"
desk,"['D', 'EH', 'S', 'K']",['desk'],['desk'],0.0,2.69e-05,"[18, 7, 31, 24, 0, 0, 0, 0]"
vice,"['V', 'AY', 'S']",['vice'],['vice'],0.0,5.13e-05,"[35, 6, 31, 0, 0, 0, 0, 0]"
truck,"['T', 'R', 'AH', 'K']",['truck'],['truck'],0.0,4.37e-05,"[33, 30, 3, 24, 0, 0, 0, 0]"
ray,"['R', 'EY']",['ray'],['ray'],0.0,4.9e-05,"[30, 9, 0, 0, 0, 0, 0, 0]"
votes,"['V', 'OW', 'T', 'S']",['votes'],['votes'],0.0,4.37e-05,"[35, 12, 33, 31, 0, 0, 0, 0]"
jeans,"['JH', 'IY', 'N', 'Z']",['jeans'],['jeans'],0.0,1.23e-05,"[23, 11, 27, 38, 0, 0, 0, 0]"
looked,"['L', 'UH', 'K', 'T']",['looked'],['looked'],0.0,0.000129,"[25, 14, 24, 33, 0, 0, 0, 0]"
bear,"['B', 'EH', 'R']",['bear'],['bear'],0.0,5.13e-05,"[16, 7, 30, 0, 0, 0, 0, 0]"
gain,"['G', 'EY', 'N']",['gain'],['gain'],0.0,6.46e-05,"[21, 9, 27, 0, 0, 0, 0, 0]"
ocean,"['OW', 'SH', 'AH', 'N']",['ocean'],['ocean'],0.0,5.01e-05,"[12, 32, 3, 27, 0, 0, 0, 0]"
flights,"['F', 'L', 'AY', 'T', 'S']",['flights'],['flights'],0.0,1.62e-05,"[20, 25, 6, 33, 31, 0, 0, 0]"
signs,"['S', 'AY', 'N', 'Z']",['signs'],['signs'],0.0,5.13e-05,"[31, 6, 27, 38, 0, 0, 0, 0]"
lack,"['L', 'AE', 'K']",['lack'],['lack'],0.0,8.32e-05,"[25, 2, 24, 0, 0, 0, 0, 0]"
depth,"['D', 'EH', 'P', 'TH']",['depth'],['depth'],0.0,3.55e-05,"[18, 7, 29, 34, 0, 0, 0, 0]"
whatever,"['W', 'AH', 'T', 'EH', 'V', 'ER']",['whatever'],['whatever'],0.0,0.000138,"[36, 3, 33, 7, 35, 8, 0, 0]"
logged,"['L', 'AO', 'G', 'D']",['logged'],['logged'],0.0,4.47e-06,"[25, 4, 21, 18, 0, 0, 0, 0]"
laptop,"['L', 'AE', 'P', 'T', 'AA', 'P']",['laptop'],['laptop'],0.0,1.7e-05,"[25, 2, 29, 33, 1, 29, 0, 0]"
train,"['T', 'R', 'EY', 'N']",['train'],['train'],0.0,9.12e-05,"[33, 30, 9, 27, 0, 0, 0, 0]"
tape,"['T', 'EY', 'P']",['tape'],['tape'],0.0,2.75e-05,"[33, 9, 29, 0, 0, 0, 0, 0]"
len,"['L', 'EH', 'N']",['len'],['len'],0.0,2.69e-06,"[25, 7, 27, 0, 0, 0, 0, 0]"
phrases,"['F', 'R', 'EY', 'Z', 'AH', 'Z']",['phrases'],['phrases'],0.0,7.76e-06,"[20, 30, 9, 38, 3, 38, 0, 0]"
dom,"['D', 'AA', 'M']",['dom'],['dom'],0.0,6.03e-06,"[18, 1, 26, 0, 0, 0, 0, 0]"
speeches,"['S', 'P', 'IY', 'CH', 'AH', 'Z']",['speeches'],['speeches'],0.0,8.51e-06,"[31, 29, 11, 17, 3, 38, 0, 0]"
reaches,"['R', 'IY', 'CH', 'AH', 'Z']",['reaches'],['reaches'],0.0,1.45e-05,"[30, 11, 17, 3, 38, 0, 0, 0]"
sofa,"['S', 'OW', 'F', 'AH']",['sofa'],['sofa'],0.0,6.46e-06,"[31, 12, 20, 3, 0, 0, 0, 0]"
nerve,"['N', 'ER', 'V']",['nerve'],['nerve'],0.0,1.55e-05,"[27, 8, 35, 0, 0, 0, 0, 0]"
coupled,"['K', 'AH', 'P', 'AH', 'L', 'D']",['coupled'],['coupled'],0.0,9.33e-06,"[24, 3, 29, 3, 25, 18, 0, 0]"
diving,"['D', 'AY', 'V', 'IH', 'NG']",['diving'],['diving'],0.0,1.05e-05,"[18, 6, 35, 10, 28, 0, 0, 0]"
nowhere,"['N', 'OW', 'W', 'EH', 'R']",['nowhere'],['nowhere'],0.0,2.51e-05,"[27, 12, 36, 7, 30, 0, 0, 0]"
wire,"['W', 'AY', 'ER']",['wire'],['wire'],0.0,2.69e-05,"[36, 6, 8, 0, 0, 0, 0, 0]"
shared,"['SH', 'EH', 'R', 'D']",['shared'],['shared'],0.0,4.79e-05,"[32, 7, 30, 18, 0, 0, 0, 0]"
sounds,"['S', 'AW', 'N', 'D', 'Z']",['sounds'],['sounds'],0.0,9.33e-05,"[31, 5, 27, 18, 38, 0, 0, 0]"
fed,"['F', 'EH', 'D']",['fed'],['fed'],0.0,3.24e-05,"[20, 7, 18, 0, 0, 0, 0, 0]"
judge,"['JH', 'AH', 'JH']",['judge'],['judge'],0.0,8.91e-05,"[23, 3, 23, 0, 0, 0, 0, 0]"
spam,"['S', 'P', 'AE', 'M']",['spam'],['spam'],0.0,1.12e-05,"[31, 29, 2, 26, 0, 0, 0, 0]"
acid,"['AE', 'S', 'AH', 'D']",['acid'],['acid'],0.0,2.82e-05,"[2, 31, 3, 18, 0, 0, 0, 0]"
bytes,"['B', 'AY', 'T', 'S']",['bytes'],['bytes'],0.0,1.82e-06,"[16, 6, 33, 31, 0, 0, 0, 0]"
cent,"['S', 'EH', 'N', 'T']",['cent'],['cent'],0.0,6.76e-05,"[31, 7, 27, 33, 0, 0, 0, 0]"
forced,"['F', 'AO', 'R', 'S', 'T']",['forced'],['forced'],0.0,6.76e-05,"[20, 4, 30, 31, 33, 0, 0, 0]"
fight,"['F', 'AY', 'T']",['fight'],['fight'],0.0,0.00017,"[20, 6, 33, 0, 0, 0, 0, 0]"
height,"['HH', 'AY', 'T']",['height'],['height'],0.0,3.39e-05,"[22, 6, 33, 0, 0, 0, 0, 0]"
null,"['N', 'AH', 'L']",['null'],['null'],0.0,5.37e-06,"[27, 3, 25, 0, 0, 0, 0, 0]"
zero,"['Z', 'IH', 'R', 'OW']",['zero'],['zero'],0.0,4.27e-05,"[38, 10, 30, 12, 0, 0, 0, 0]"
filed,"['F', 'AY', 'L', 'D']",['filed'],['filed'],0.0,3.09e-05,"[20, 6, 25, 18, 0, 0, 0, 0]"
morris,"['M', 'AO', 'R', 'AH', 'S']","['mor', 'ris']","['mor', 'ris']",0.0,1.41e-05,"[26, 4, 30, 3, 31, 0, 0, 0]"
gaps,"['G', 'AE', 'P', 'S']",['gaps'],['gaps'],0.0,7.24e-06,"[21, 2, 29, 31, 0, 0, 0, 0]"
