word1,word2,label
lingerie,greenaway,1
wheat,marguerite,1
afford,laborde,1
accessibility,crumitie,1
stat,prevatte,1
operate,welterweight,1
cock,iraq,1
plane,charmain,1
overcome,goodrum,1
gear,briere,1
assess,coalesce,1
week,oblique,1
promote,choat,1
jeff,reph,1
already,eadie,1
example,ampal,1
generic,derick,1
mumbai,underly,1
offset,payette,1
companies,penikese,1
disease,preis,1
campaign,duchaine,1
hormone,vanloan,1
personality,crumitie,1
pediatric,hatrick,1
micro,whitlow,1
until,deville,1
identical,vesicle,1
guru,purview,1
ivory,imrie,1
assign,disincline,1
compute,stroot,1
use,tyus,1
sunset,bissonnette,1
hey,naivete,1
revenue,interbrew,1
score,dior,1
supports,schwarze,1
box,dock's,1
delays,paiz,1
hyundai,gunatilake,1
supplies,sensationalize,1
impressed,intrawest,1
studio,backhoe,1
minolta,kiawah,1
total,schoettle,1
strain,duchaine,1
potato,goodloe,1
theoretical,vesicle,1
satisfied,countrywide,1
reed,lipide,1
pet,vignette,1
represents,lentzsch,1
pos,gosse,1
upgrade,underplayed,1
optimize,buckeyes,1
unknown,bayonne,1
disagree,guarani,1
saw,albaugh,1
min,glavine,1
lie,underly,1
rod,riyadh,1
audio,freakshow,1
pros,presuppose,1
terrain,inane,1
premier,briere,1
microphone,vanloan,1
god,escalade,1
electrical,chronicle,1
were,reoccur,1
paperback,insomniac,1
fatty,mcatee,1
notified,telluride,1
suicide,cockeyed,1
near,briere,1
suit,enroute,1
footwear,intercare,1
disclose,campeau's,1
prozac,masback,1
guys,upsize,1
bright,tonite,1
plate,aydt,1
main,tirane,1
introduced,reust,1
validity,crumitie,1
tissue,zhengzhou,1
ready,eddie,1
google,mcdougal,1
knew,leroux,1
quote,uncoat,1
refuse,renews,1
gregory,reverie,1
nice,preiss,1
individually,nathalie,1
story,forie,1
physically,nathalie,1
tin,glavine,1
yale,curtail,1
otherwise,hoverflies,1
cache,furash,1
sci,mcbee,1
sheep,tepe,1
delight,tonite,1
lyric,wyrick,1
law,albaugh,1
handmade,underplayed,1
knock,iraq,1
bbc,rippee,1
notify,lorelei,1
revenues,soyuz,1
yahoo,aircrew,1
sad,riyadh,1
fellow,tortoriello,1
breast,finessed,1
milan,antoine,1
pale,curtail,1
die,underly,1
truly,coulee,1
although,davault,1
classic,gasich,1
nationally,nathalie,1
studios,penrose,1
picnic,yardstick,1
automobile,oatmeal,1
nearby,sarraj,1
less,coalesce,1
stack,chirac,1
police,aris,1
rock,iraq,1
lies,surmise,1
catalogue,lapdog,1
glucose,cisneros,1
roommate,counterweight,1
academy,laramie,1
trek,polytech,1
chef,reph,1
charity,crumitie,1
shadow,vilardo,1
berlin,glavine,1
highways,polyphase,1
engineer,briere,1
perry,sherrie,1
adventure,trencher,1
mystery,viguerie,1
bear,concessionaire,1
clause,inlaws,1
specified,companywide,1
they,palais,1
buyer,rewire,1
participate,hundredweight,1
mit,coppee,1
uncle,runckel,1
obtain,tirane,1
skirt,erte,1
seen,corzine,1
tvs,sinise,1
forecast,outclassed,1
medicine,fergusson,1
somerset,bissonnette,1
likewise,potpies,1
hugh,heroux,1
calgary,henrie,1
bizarre,bodnar,1
chinese,trainees,1
stress,coalesce,1
search,lerche,1
acute,stroot,1
maritime,sundheim,1
pete,vanfleet,1
buy,underlie,1
dialogue,lapdog,1
chi,overfly,1
west,unimpressed,1
more,abhor,1
optical,popsicle,1
beside,misapplied,1
paid,manmade,1
pose,campeau's,1
wifi,pigsty,1
airline,brillstein,1
seed,secede,1
latex,steinbeck's,1
cisco,longbow,1
increase,devries,1
beer,briere,1
strict,handpicked,1
istanbul,reule,1
update,aydt,1
qualify,magpie,1
upset,vignette,1
dice,preiss,1
mine,bornstein,1
affiliate,deadweight,1
bruce,tyus,1
quest,unimpressed,1
aid,stade,1
gays,blaize,1
wax,track's,1
repeat,deplete,1
new,meiyuh,1
pine,heyen,1
investigate,counterweight,1
rebate,counterweight,1
glow,therriault,1
guarantees,belize,1
rob,miserables,1
stayed,palisade,1
crest,unimpressed,1
blast,unsurpassed,1
request,finessed,1
rice,theiss,1
aberdeen,crumrine,1
midi,mccreadie,1
tech,quebec,1
spare,dispair,1
discovery,comrie,1
lock,iraq,1
yesterday,curari,1
gen,cayenne,1
catherine,pickren,1
shame,exclaim,1
packed,protract,1
create,aydt,1
luxury,imrie,1
guy,sarraj,1
incomplete,unseat,1
sheet,marguerite,1
inns,hinze,1
celebrate,underweight,1
res,polonaise,1
kelvin,griping,0
dismay,buyout,0
jura,manbeck,0
surely,cohosts,0
noonan,other's,0
tubby,correa,0
coyote,hockman,0
storm's,osmar,0
danser,wessman,0
kovach,enlists,0
bloyd,jetsons,0
values,zsazsa,0
paying,kowal,0
trisler,griffis,0
armond,malaise,0
sobil,sherwin,0
malle,monell,0
huegel,cantlin,0
zeis,escher,0
kury,burkins,0
tsunami,havard,0
whang,jerold,0
heinl,ilsley,0
alpa,popkin,0
wuzzy,lennon,0
shoddy,halcyon,0
added,manac,0
hughen,toback,0
demchak,unspent,0
smilgis,colborn,0
divan,bouchie,0
zajdel,philida,0
lythgoe,gellman,0
allar,romine,0
sirman,pyatt,0
cotugno,anthes,0
gilday,pilsner,0
madras,hadsell,0
susie,swaner,0
ivorian,beabout,0
darker,sankey,0
montes,hooker,0
biscoe,cocking,0
nurses,fireman,0
irve,benko,0
snared,hedding,0
bolger,taulbee,0
veteto,buckler,0
ordeals,milgram,0
sturman,sebold,0
bethell,koopman,0
axiom,grayish,0
kreamer,reiff,0
glinka,ackert,0
wheeled,asker's,0
franny,peroni,0
ryder,vailab,0
kismet,chesney,0
lacroix,jacuzzi,0
zervos,erena,0
hinn,rooming,0
crick,jurica,0
hollin,lydic,0
wyka,gyrated,0
incom,bozic,0
jezek,sunfish,0
kuske,howtek,0
warfare,emprise,0
middle,lissner,0
papesh,franzen,0
pereyra,valmont,0
spheres,ledvina,0
keister,chipman,0
safaris,solberg,0
seigler,oldster,0
odwyer,lublin,0
sarant,guerard,0
reader,huron,0
dupont,bultman,0
nang,ancell,0
machine,lueras,0
aisles,goudie,0
aqua,manhood,0
anyon,bamberg,0
flank,ratley,0
quel,stemper,0
kotlarz,leyland,0
laware,stock's,0
howells,hulvey,0
geyser,hyland,0
slaugh,ogborn,0
freytag,nirvana,0
arrest,orna,0
camel's,nosing,0
clarkin,sivley,0
ghafar,cullin,0
metzker,zovirax,0
rychlik,wiseley,0
lavelle,siting,0
benyo,totton,0
oney,enlists,0
waning,gelette,0
tinsman,huntway,0
esrey,mirkin,0
bearup,kooker,0
monkeys,perry's,0
infidel,tieing,0
shadden,fewest,0
bochco,orlean,0
ordain,goldwyn,0
bedtime,empting,0
throngs,lennie,0
hitt,eroica,0
hyden,alsbury,0
sieck,haizlip,0
stratus,therese,0
cudmore,onorato,0
hulin,foran,0
hannie,serilda,0
pash,hurlock,0
bumping,miara,0
manned,ator,0
okinawa,liens,0
azeri,eudoxia,0
warms,davox,0
cell,honoria,0
sublime,maisie,0
flori,societa,0
weld,thorley,0
trucco,artemas,0
tanaka,gormley,0
vieau,shocker,0
brock's,raiders,0
morrall,claris,0
asimow,hinze,0
priests,eckart,0
huggies,alba,0
dworak,godding,0
shrontz,prieto,0
hapag,guyon,0
adelpha,edlin,0
oldest,kontra,0
pluth,ponchan,0
leising,cutaway,0
dorrie,bohall,0
gebauer,waterer,0
rapture,doepker,0
doose,derose,0
weyandt,henkle,0
swetnam,baton,0
sealock,brigman,0
spousal,skewers,0
ices,foodway,0
bickell,uprise,0
mame,cayman,0
mignons,cultist,0
brunk,kleber,0
kronen,inlaw,0
mewas,abram,0
pizarro,etzioni,0
fein,meranda,0
resigns,florid,0
broxson,slacken,0
alcina,trowell,0
kasal,cullman,0
bahrain,picabo,0
slusher,vincent,0
saitta,lovejoy,0
godhead,raymer,0
hills',cuidado,0
siding,nedved,0
isoetec,enroute,0
cole's,winship,0
wiebold,garmany,0
sinnott,fiefdom,0
horacio,redner,0
cistern,birdie,0
dancer,kotter,0
seeber,pickler,0
felger,gienger,0
carbons,biegler,0
preyed,finley,0
million,lexine,0
fungi,eckford,0
crete,beer's,0
kieper,lumsden,0
dueker,vahey,0
swire,godden,0
minns,dorrell,0
lizak,alphin,0
texture,menaced,0
wooly,dammit,0
kagan,jewell,0
tacke,preiss,0
tepid,alfons,0
lissack,rowan,0
norward,minolta,0
leff,marcum,0
laurene,arsov,0
dimmitt,vivra,0
using,almand,0
galioto,zestful,0
milito,minami,0
warble,allston,0
selects,deckman,0
craner,snethen,0
curbing,gerena,0
sepe,wilcock,0
calgon,penrod,0
barrish,fortes,0
ahern,pulleys,0
bootleg,bernard,0
chadel,morando,0
schnapp,sawmill,0
neue,mckie,0
handy,sherrie,0
fica,enfor,0
dispels,mechem,0
gilboy,rezac,0
strata,bolding,0
scalera,lickety,0
crammer,ernests,0
gorda,ridings,0
norland,rubley,0
ladders,gamber,0
shalala,paceway,0
prakash,sitton,0
ganaway,grewal,0
rieser,alita,0
snugly,nestler,0
gegg,osburn,0
ansgar,watne,0
evian,pickets,0
riston,pigott,0
ardelle,unwise,0
sigwald,perrell,0
n.'s,godbold,0
sulik,algeria,0
deemer,uniting,0
mazeika,conyer,0
maxims,smetzer,0
obit,hanft,0
ruane,perera,0
bair,nexgen,0
foxes,exeter,0
plaques,slokum,0
chitter,oxen,0
manigo,cruzan,0
koska,parable,0
mitton,shoebox,0
bolsa's,lookers,0
you'd,dulcea,0
piggly,anodes,0
buries,lagrone,0
kinnett,bremner,0
mackert,voyer,0
redifer,lockard,0
idaho,devins,0
lally,axelrod,0
ravages,jobless,0
sabol's,grismer,0
pollok,dropkin,0
gartzke,bybee,0
amount,ammons,0
cadres,chagrin,0
rest,celtics,0
appell,knipfer,0
collar,workmen,0
permiam,lachlan,0
trevor,langton,0
angora,goers,0
gollust,heyse,0
china's,maxima,0
leibel,drewery,0
clenwar,mauritz,0
mistry,ladner,0
results,nicklow,0
pylori,garritt,0
lovitz,beggars,0
spuds,mcnulty,0
evanko,ruckman,0
sedano,mumford,0
candies,hughie,0
wheeler,quadrex,0
stohler,wollman,0
lucy,ravitch,0
tetons,shiflet,0
kessel,hossein,0
lighted,conolly,0
cooley,degen,0
lashley,rockers,0
curing,lederer,0
fagley,winword,0
lipton,balart,0
casseb,imperil,0
rowles,tailing,0
voiles,garwin,0
olexson,kashmir,0
abron,croson,0
swifts,garrott,0
azevedo,hanish,0
divulge,matewan,0
ohmann,henrik,0
sethi,shorkey,0
yemeni,picchi,0
rolston,runck,0
minge,arum,0
crimea,keratin,0
ancient,lockman,0
meritt,pawlak,0
skywave,canner,0
fund's,kroboth,0
forum,discher,0
jacking,pirkey,0
kaneko,macklin,0
derden,despot,0
niblack,morose,0
charley,nonjet,0
mabin,rahming,0
xers,folmar,0
hycor,westar,0
piping,bearman,0
boruff,dunford,0
blayne,sheth,0
safley,goodnow,0
simek,zayac,0
spiess,leisner,0
wasco,ludwick,0
foor,sulfide,0
ambling,beatson,0
howeth,cellnet,0
kier,bibbins,0
azaleas,inquest,0
cutler,krupman,0
visions,lobbing,0
aren't,salters,0
retard,pickett,0
herl,beck's,0
norden,dunlay,0
powered,butting,0
wernick,mynatt,0
leyh,wehrman,0
lilco's,dawit,0
youth's,tinkler,0
leafing,romley,0
mcwain,bayonne,0
benny,reisner,0
tieless,dianna,0
totem,hedwig,0
myriam,umfleet,0
goss,d'amato,0
robeson,thetis,0
relies,cotney,0
solangi,syncom,0
rolin,serbia,0
luzier,kronish,0
glued,evatt,0
althorp,ills,0
snooty,outmode,0
nalbone,morrell,0
zealot,freberg,0
grabow,excrete,0
werning,cowboys,0
weekly,batson,0
kranich,ahlborn,0
pogo,edmond,0
cardoso,amsden,0
lenz,hickcox,0
ticket,emmit,0
harrop,veronda,0
hast,tiberon,0
fearon,o'berry,0
modern,israel,0
lillian,soliz,0
carve,dowis,0
cabello,mcilroy,0
samp,weitman,0
bernt,sopko,0
duet,calvery,0
hinting,angoras,0
zahn,uruguay,0
notch,hoxsey,0
believe,enjoin,0
funck,mahlman,0
warne,vargas,0
fahlman,carson,0
bivins,westin,0
roasted,madlock,0
pryde,ecolab,0
ahoskie,baker's,0
slusser,dreyer,0
liking,sawtell,0
sexauer,matrons,0
crofoot,sunlit,0
harmata,setzler,0
heddy,madole,0
halleck,newmark,0
largest,russett,0
gornik,stadel,0
hiscox,tenable,0
wysocki,boyer,0
jana,wedlock,0
nemec,lawley,0
godfrey,conser,0
gazaway,goodin,0
sansing,baroni,0
pyle,hobday,0
odoms,naively,0
hyer,carlene,0
medulla,nutlets,0
murty,irlbeck,0
arment,aretina,0
mcgraw,waldrip,0
debuted,darley,0
shimmin,ohlrich,0
peluso,jackie,0
vossler,kuenzi,0
lifers,cashway,0
osco,flavius,0
debelak,kinser,0
freidy,lyden,0
trapp,grenon,0
lathes,buras,0
what'll,sinar,0
