word1,word2,label
marc,starck,1
partially,emilie,1
particle,maniacal,1
organize,gadflies,1
hay,jacquet,1
nextel,aiguebelle,1
avenue,vanloo,1
cassette,gaudet,1
michel,loiselle,1
guinea,glynnie,1
same,exclaim,1
enterprise,fireflies,1
gray,vadnais,1
dame,sejm,1
mike,vanschaick,1
share,whitehair,1
drawn,terrebonne,1
chef,reph,1
views,underuse,1
introduced,reust,1
breast,finessed,1
maximize,potpies,1
lauderdale,conrail,1
pediatric,hatrick,1
lee,marquis,1
flyer,rewire,1
her,furrh,1
wright,satterwhite,1
bicycle,morrical,1
leg,vegh,1
gel,leonelle,1
dat,prevatte,1
bad,riyadh,1
mean,slovene,1
revenue,kourou,1
discovery,viguerie,1
knight,clevite,1
personnel,adelle,1
jeff,reph,1
prague,prolog,1
quad,riyadh,1
cocktail,rosendale,1
pest,finessed,1
interview,vanloo,1
attacked,reenact,1
faced,foretaste,1
fresh,wesche,1
leone,calderon,1
pod,escalade,1
displayed,marcade,1
great,overate,1
queue,katmandu,1
maui,wowie,1
scary,ferrie,1
geographical,vesicle,1
qualify,lorelei,1
seas,journalese,1
tel,loiselle,1
allied,westside,1
break,schlake,1
psychological,vesicle,1
surrey,currie,1
although,bebeau,1
satisfy,lorelei,1
shareware,sleepwear,1
stan,liane,1
mil,belleville,1
highs,upsize,1
rail,schmale,1
bio,bourbeau,1
radios,mealynose,1
ballet,redisplay,1
worry,currie,1
tea,mckie,1
ran,fayanne,1
shoot,tuite,1
freight,commutate,1
bible,reibel,1
cocks,adcox,1
alumni,pigsty,1
delhi,smelley,1
gays,blaize,1
declare,nationair,1
ones,kunze,1
before,senor,1
compare,boisclair,1
puerto,nicklow,1
vulnerability,crumitie,1
flash,rasche,1
teddy,peddie,1
buzz,overdoes,1
need,secede,1
jose,aggrey,1
fbi,overfly,1
microphone,vanloan,1
optimize,gadflies,1
christ,midpriced,1
violin,dechine,1
historical,vesicle,1
supplements,lentzsch,1
highway,rabalais,1
prepaid,marcade,1
kenny,kenobi,1
sci,hardegree,1
snow,thebeau,1
baseline,glickstein,1
shaw,allbaugh,1
bbc,satterlee,1
cincinnati,pattie,1
freeze,reis,1
sports,schwarze,1
shoes,underuse,1
bean,vidrine,1
dynamic,hamtramck,1
fly,mihai,1
pittsburgh,pittsburg,1
baltimore,talmor,1
bestiality,crumitie,1
assign,devine,1
los,denosse,1
crazy,maisie,1
missile,glycel,1
seek,dominique,1
whale,reil,1
technical,vesicle,1
because,inlaws,1
suit,tuite,1
very,viguerie,1
treasury,reverie,1
headset,bissonnette,1
greek,dominique,1
anaheim,mealtime,1
riverside,blowdried,1
headline,silberstein,1
there,nationair,1
pressed,telequest,1
guns,frunze,1
successfully,natalie,1
usa,lurvey,1
radical,vesicle,1
hollow,musalo,1
man,lianne,1
sat,prevatte,1
killed,mathilde,1
reproduce,reuss,1
chair,santerre,1
lose,worldnews,1
goat,misquote,1
photo,winnow,1
money,bunnie,1
alone,calderon,1
sean,terrebonne,1
assume,mcbroom,1
eugene,mcqueen,1
blow,begnaud,1
hobby,hobbie,1
invite,allright,1
eye,underly,1
relay,yonsei,1
personally,natalie,1
came,sejm,1
keep,tepe,1
shows,predispose,1
compressed,telequest,1
graphical,vesicle,1
hereby,mihai,1
aberdeen,marlene,1
evaluate,paperweight,1
clock,iraq,1
please,adoptees,1
fatty,mcatee,1
vanilla,lilah,1
customize,neckties,1
midnight,urbanite,1
gentle,judgemental,1
weed,intercede,1
pray,donais,1
para,farrah,1
feat,kriete,1
theory,pirie,1
tsunami,dommie,1
deer,cohere,1
exceed,intercede,1
vip,coppee,1
balloon,bethune,1
screw,perdue,1
protest,hardpressed,1
acne,lachney,1
refine,bornstein,1
spare,khmer,1
exercise,potpies,1
company,buzbee,1
membrane,outgain,1
mode,busload,1
excuse,asmus,1
monaco,brownlow,1
appeal,terrile,1
feel,terrile,1
bobby,bobbie,1
tommy,dommie,1
solely,natalie,1
sunshine,gladstein,1
rhode,busload,1
injury,imrie,1
attack,chirac,1
aol,leonelle,1
pipeline,boehnlein,1
writes,reitz,1
qatar,navarre,1
cash,rasche,1
thin,glavine,1
cole,abrol,1
lady,eydie,1
studios,primrose,1
barely,airlie,1
history,reverie,1
analytical,vesicle,1
flu,overthrew,1
the,miranda,1
facilitate,clickbait,1
est,repossessed,1
ave,fenway,1
jeep,tepe,1
inns,hinze,1
scan,cezanne,1
cal,pascale,1
potato,whitlow,1
unified,glycoside,1
invest,finessed,1
blues,underuse,1
mozambique,vanbeek,1
whore,senor,1
medicare,neckwear,1
dicke,handpick,1
virtually,nathalie,1
humanity,crumitie,1
jack,chirac,1
dryer,rewire,1
hayes,paiz,1
liberty,bumblebee,1
nine,heyen,1
aye,dongmei,1
tie,dongmei,1
gmbh,dunham,1
petite,downbeat,1
rows,interpose,1
cheque,quebec,1
sara,farrah,1
train,ruane,1
morris,horace,1
southwest,repossessed,1
contract,backtracked,1
black,chirac,1
whole,skoal,1
ban,maryanne,1
retreat,gamete,1
clear,cohere,1
reviewed,d'etude,1
phd,albee,1
two,liou,1
began,rosanne,1
essentially,nathalie,1
eyes,upsize,1
activity,crumitie,1
premier,cohere,1
lens,menze,1
everyday,nihei,1
granny,mannie,1
early,shirlee,1
identified,halide,1
until,deville,1
electrical,vesicle,1
renew,fourtou,1
conclude,mahmud,1
sail,schmale,1
sticky,vickie,1
per,furrh,1
twice,kreiss,1
tons,kunze,1
blair,santerre,1
build,mathilde,1
initially,emilie,1
cadillac,carjack,1
likewise,fireflies,1
dispute,beabout,1
stack,chirac,1
pee,guarani,1
worn,radborne,1
tar,navarre,1
entire,cryer,1
prozac,fishback,1
pcs,journalese,1
tries,decriminalize,1
holidays,polyphase,1
deny,mihai,1
hash,rasche,1
rod,escalade,1
alcohol,girozentrale,1
pursue,mcknew,1
shanghai,underly,1
sapphire,wittenmyer,1
spec,schneck,1
unknown,bayonne,1
brisbane,mcilvain,1
clay,toupee,1
andrews,soyuz,1
char,navarre,1
story,dorrie,1
mon,hipbone,1
amy,jamie,1
grain,lorraine,1
chinese,designees,1
solo,whitlow,1
determine,mcdearmon,1
proxy,hoxsie,1
mic,handpick,1
singh,qingming,1
mtv,coppee,1
foo,perdue,1
turtle,hertel,1
aim,fayme,1
joe,munro,1
trial,belisle,1
delete,downbeat,1
let,brouillette,1
upgrade,overplayed,1
beat,gamete,1
spain,dewayne,1
specified,backslide,1
catalogue,lapdog,1
concrete,unseat,1
road,methode,1
study,huldie,1
wifi,skyhigh,1
meyer,doubtfire,1
roulette,bourret,1
lingerie,curari,1
connectivity,crumitie,1
chemical,vesicle,1
warehouse,brockhaus,1
sec,polytech,1
loose,asmus,1
tale,reil,1
rocks,outfox,1
eat,kriete,1
addressed,telequest,1
wieser,henze,0
letner,damita,0
smaby,arkin,0
don't,alleman,0
travis,wiggers,0
llorens,langman,0
cress,malin,0
teeny,weesner,0
privy,logston,0
minihan,cogar,0
remodel,fayanne,0
clipper,rickner,0
tablet,orgeron,0
bravely,wamsley,0
wehlan,unger,0
tangen,tendler,0
eustis,hutzler,0
eyton,norwich,0
kubena,dickler,0
affixes,blotter,0
.period,manfred,0
brae,scovill,0
yoshiro,menear,0
stukel,benita,0
davir,findler,0
donovan,swadley,0
ledin,juhlin,0
cliffs',norris,0
fink,fussing,0
thumped,ruano,0
braised,ojibwa,0
kovarik,gorgets,0
cowen,robbins,0
delo,anzio,0
mori,moccio,0
birddog,byers,0
aikin,allcock,0
prophet,baggett,0
fucking,magwood,0
kanne,muscat,0
mame,sumlin,0
deason,hurless,0
rippon,ludmila,0
thadda,howley,0
lagace,kanitz,0
moxley,paxman,0
lipp,lonnie,0
scow,breland,0
klein,elberta,0
bosquez,fineran,0
ceylon,wendler,0
poe's,durley,0
augur,gazette,0
damon's,ladner,0
hesler,winokur,0
coonrod,naoma,0
merten,vikings,0
saller,dallman,0
hideaki,frenkel,0
adduci,bedlam,0
jenkin,frenzel,0
belyea,choate,0
lotito,volkman,0
eliot,musson,0
hooded,coit,0
gargis,seitman,0
resolve,orkin,0
tangqui,balaban,0
okeeffe,taxcut,0
trough,bratten,0
pynes,haywood,0
gargan,lachmar,0
ahlen,sonora,0
koelzer,hofstra,0
raether,verdon,0
holsten,leavitt,0
gaffes,doherty,0
morr,meaner,0
ruge,steege,0
aleria,baroid,0
dejohn,biosis,0
fiat,briand,0
bankey,durnin,0
negent,goddard,0
trader,giorgia,0
predawn,tunable,0
bitches,abney,0
guiffre,osland,0
uriegas,masuda,0
plumped,bartnik,0
delreal,lorelei,0
gyles,narcos,0
moesch,berhow,0
tone,averil,0
bolt,redmon,0
waga,foskey,0
alamo,charlet,0
delvin,fickett,0
kevins,putman,0
consul,frogmen,0
baecker,wagman,0
nash's,reier,0
skinned,hinze,0
scolded,arman,0
melon,legwork,0
ommen,shirkey,0
plaudit,siggers,0
petak,parman,0
savio,yasuo,0
devlin,lovins,0
errand,sutnick,0
bresson,wilgus,0
moul,pisano,0
nizar,conlin,0
luckett,lobato,0
sparano,zaitsev,0
stipes,cullin,0
gaal,wilhite,0
norkus,ogborn,0
rehire,denley,0
ferdlow,platner,0
woburn,allston,0
kaatz,gantlet,0
veron,taulbee,0
brey,parrett,0
gelder,loyall,0
ainge,jarrod,0
wenz,kidwell,0
cuisine,thissen,0
krecko,vosburg,0
kattner,spaniol,0
yankey,floris,0
samuela,desanto,0
corkern,murillo,0
galas,seegers,0
tatem,parker,0
extant,orson,0
hogan,setser,0
irving,demerit,0
elfie,deis,0
knelt,lerche,0
byland,bedell,0
aguilo,hertel,0
keypad,newnam,0
colla,byword,0
chino,peony,0
waxes,powis,0
sharlow,fluegel,0
greens',miratec,0
deborah,lycra,0
encrypt,vessey,0
petro,renko,0
forum's,branum,0
rubel,verity,0
weigl,purkey,0
lasts,ozanne,0
nienow,bagdon,0
mayland,meisner,0
wikoff,gaskey,0
tuned,firfer,0
sobbed,ashbury,0
gads,forkey,0
vivid,whitley,0
bronwyn,emley,0
crustal,chernin,0
vitucci,stauder,0
segundo,joanou,0
dwana,mousley,0
witkop,wheelis,0
dewitt,handlon,0
hewell,claran,0
arrows,soliz,0
brymer,cranley,0
fulgham,noyola,0
blust,ispra,0
wallach,hulsman,0
retreat,hodgman,0
touch,zerilli,0
rhubarb,modine,0
junkies,nabbing,0
forts,rowland,0
mumme,ertman,0
rodeos,ronan,0
predate,gienger,0
galyen,packard,0
invited,morace,0
climate,backus,0
pohjola,roland,0
staiger,beesley,0
foisted,finley,0
braude,ortlieb,0
zietz,rushdie,0
earles,wassom,0
rueger,dishman,0
matisse,venango,0
recarey,furniss,0
pasko,ludlam,0
yazov,kyger,0
sawyer,shepard,0
atcor,twinjet,0
groton,holberg,0
lynes,hassman,0
fifty's,hogland,0
cronan,bojenka,0
doto,caymans,0
dinneen,jesmer,0
hooge,sonatas,0
tomato,pasman,0
pollman,moncure,0
matulis,seybert,0
guckert,torray,0
andric,mayon,0
drina's,lewter,0
yasser,marcon,0
eldin,boudin,0
mentor,havlik,0
maclay,ahmann,0
zeitung,foremen,0
o'steen,raffish,0
mixson,keleher,0
chisel,showman,0
cusic,fordham,0
mulvany,pugmire,0
kras,tulley,0
cole's,ansaid,0
botin,formant,0
cuts,haymes,0
katrina,cecere,0
plano,boer,0
haiku,deadpan,0
waddy,lammey,0
oatley,hausner,0
bowlby,speegle,0
berber,wilham,0
animist,ornette,0
limits,raheem,0
quito,seroka,0
laces,fanara,0
platz,alfred,0
petites,ginning,0
floyd,stanley,0
helen,masin,0
ungodly,conaway,0
lydic,teheran,0
wagley,jurist,0
ceases,phenfen,0
richest,caplan,0
mustin,goyim,0
carmita,weyman,0
calif,boyette,0
abhor,baroni,0
pros',allman,0
piatt,rimbey,0
begin's,tankard,0
gums,itar,0
bolek,campise,0
kenny,netlike,0
sames,hogwash,0
tyke,mcavity,0
arvay,kopka,0
mezzo,plowman,0
blida,pitying,0
tarpley,monit,0
frisa,sieler,0
tigrean,texter,0
lila,brawley,0
hossler,kurman,0
koreas,etudes,0
chunn,higgins,0
hanaway,tawdry,0
kinard,lodato,0
reamer,huskey,0
mounted,asimov,0
shields,bening,0
bubbly,ackroyd,0
amaya,hobson,0
misstep,werley,0
viger,sickels,0
thurmon,xiaoyun,0
flavius,antares,0
hague,albin,0
manders,barrett,0
spier,judaism,0
derose,chatman,0
sizzle,abrams,0
depaz,uhlman,0
heron's,girija,0
brott,rocard,0
affixes,kinzie,0
factor,icebox,0
meech,sunobe,0
beiges,breton,0
texas's,ernest,0
minogue,padget,0
eilert,dayhuff,0
state's,gayness,0
hebron,pitswon,0
zimmer,miklas,0
minor,milazzo,0
tiede,hendler,0
neider,westley,0
baskins,briana,0
family,jacquot,0
garrels,gerbert,0
tarses,knisley,0
d.'s,halmos,0
puccini,mckim,0
grading,sickler,0
guay,norvil,0
sefton,ortner,0
mulkern,lafon,0
ivory,rowand,0
hurd,veldman,0
reeboks,barkman,0
americo,holdren,0
kegel,athanas,0
pickrel,hudecek,0
corse,pilant,0
mclear,ostling,0
wasik,mahen,0
lessor,reist,0
ranalli,nimrod,0
ishii,wamser,0
laroque,winnow,0
milley,barrens,0
hedges,sarrett,0
behring,hopman,0
cake's,tredway,0
zooms,loyola,0
cayman,remics,0
arvizu,asamera,0
werder,reits,0
gladje,khalid,0
tworek,hegland,0
rehg,fahey,0
nasdaq,malcom,0
ideals,dorine,0
ottaway,tibidow,0
demi's,rehor,0
broce,gatton,0
prunier,penrose,0
focal,simmers,0
jasmina,adlon,0
payload,outdid,0
fascell,brianna,0
panels,sigurd,0
torso,bohanon,0
hurdler,fiorina,0
guys,dunphy,0
rolle,bellhop,0
giglia,igoe,0
butte,whedbee,0
dufrane,soonest,0
youtsey,uranga,0
imhof,animus,0
domino,wechsel,0
maute,cygan,0
gunship,rudloff,0
kern's,wooding,0
finery,kooyman,0
taxers,ermer,0
reshot,inexact,0
spud's,dysert,0
yanbu,legless,0
joy's,brickel,0
whorls,flavell,0
ziemer,mardis,0
folkway,hajduk,0
roling,freise,0
rival,conning,0
geisel,scalise,0
ledden,hislop,0
nobile,sunoco,0
waldrip,tedmund,0
aherin,wigand,0
oshita,milroy,0
shaiken,lerach,0
peres',knifing,0
orahood,ishmail,0
glaspie,bulgrin,0
rackow,twyman,0
alcasa,maxus,0
amadou,voyaged,0
zaccone,kammer,0
goerke,beakman,0
spiral,perona,0
luzon,exar,0
barrel,dadfar,0
gomberg,adlong,0
body,ragmen,0
claimed,bendler,0
nevile,madyun,0
haso,kidman,0
billup,amcore,0
heyd,tremmel,0
lunny,kyoshi,0
ruebel,selner,0
sffed,wanzer,0
rach,grosser,0
afonso,goheen,0
subsidy,dockery,0
laffoon,sarum,0
oetken,heroize,0
endres,yorker,0
owns,monica,0
hooey,suckrow,0
shrode,erna,0
deering,henrika,0
