word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
hawaiian,"['HH', 'AH', 'W', 'AY', 'AH', 'N']","['hawaii', 'an']","['h', 'aw', 'ai', 'ian']",0.5,4.79e-06,"[22, 3, 36, 6, 3, 27, 0, 0]"
titanium,"['T', 'AY', 'T', 'EY', 'N', 'IY', 'AH', 'M']","['ti', 'tani', 'um']","['tit', 'an', 'ium']",0.5,3.55e-06,"[33, 6, 33, 9, 27, 11, 3, 26]"
munich,"['M', 'Y', 'UW', 'N', 'IH', 'K']","['mu', 'nich']","['m', 'un', 'ich']",0.5,8.91e-06,"[26, 37, 15, 27, 10, 24, 0, 0]"
aerial,"['EH', 'R', 'IY', 'AH', 'L']","['aer', 'i', 'al']","['a', 'erial']",0.5,8.13e-06,"[7, 30, 11, 3, 25, 0, 0, 0]"
auburn,"['AA', 'B', 'ER', 'N']","['au', 'burn']","['a', 'ub', 'urn']",0.5,5.25e-06,"[1, 16, 8, 27, 0, 0, 0, 0]"
hawaii,"['HH', 'AH', 'W', 'AY', 'IY']",['hawaii'],"['h', 'aw', 'ai', 'i']",0.5,1.62e-05,"[22, 3, 36, 6, 11, 0, 0, 0]"
zoloft,"['Z', 'AA', 'L', 'AA', 'F', 'T']","['zo', 'loft']","['z', 'olo', 'ft']",0.5,3.39e-07,"[38, 1, 25, 1, 20, 33, 0, 0]"
bhutan,"['B', 'UW', 'T', 'AE', 'N']",['bhutan'],"['b', 'h', 'ut', 'an']",0.5,1.23e-06,"[16, 15, 33, 2, 27, 0, 0, 0]"
radios,"['R', 'EY', 'D', 'IY', 'OW', 'Z']","['ra', 'di', 'os']","['rad', 'ios']",0.5,2.57e-06,"[30, 9, 18, 11, 12, 38, 0, 0]"
austin,"['AO', 'S', 'T', 'AH', 'N']","['aus', 'tin']","['a', 'ust', 'in']",0.5,2.29e-05,"[4, 31, 33, 3, 27, 0, 0, 0]"
williams,"['W', 'IH', 'L', 'Y', 'AH', 'M', 'Z']","['wil', 'li', 'ams']","['will', 'iam', 's']",0.5,4.68e-05,"[36, 10, 25, 37, 3, 26, 38, 0]"
maui,"['M', 'AW', 'IY']",['maui'],"['m', 'au', 'i']",0.5,2.24e-06,"[26, 5, 11, 0, 0, 0, 0, 0]"
patricia,"['P', 'AH', 'T', 'R', 'IH', 'SH', 'AH']","['pa', 'tri', 'cia']","['pat', 'ric', 'ia']",0.5,5.75e-06,"[29, 3, 33, 30, 10, 32, 3, 0]"
gmbh,"['G', 'AH', 'M']",['gmbh'],"['g', 'mb', 'h']",0.5,1.74e-06,"[21, 3, 26, 0, 0, 0, 0, 0]"
zambia,"['Z', 'AE', 'M', 'B', 'IY', 'AH']","['zam', 'bia']","['z', 'amb', 'ia']",0.5,2.69e-06,"[38, 2, 26, 16, 11, 3, 0, 0]"
consortium,"['K', 'AH', 'N', 'S', 'AO', 'R', 'SH', 'IY', 'AH', 'M']","['con', 'sor', 'ti', 'um']","['cons', 'ort', 'ium']",0.5,4.79e-06,"[24, 3, 27, 31, 4, 30, 32, 11]"
scotia,"['S', 'K', 'OW', 'SH', 'AH']","['sco', 'tia']","['sc', 'ot', 'ia']",0.5,3.09e-06,"[31, 24, 12, 32, 3, 0, 0, 0]"
julian,"['JH', 'UW', 'L', 'IY', 'AH', 'N']","['ju', 'li', 'an']","['jul', 'ian']",0.5,9.77e-06,"[23, 15, 25, 11, 3, 27, 0, 0]"
savannah,"['S', 'AH', 'V', 'AE', 'N', 'AH']","['sa', 'van', 'nah']","['sav', 'ann', 'ah']",0.5,4.17e-06,"[31, 3, 35, 2, 27, 3, 0, 0]"
eugene,"['Y', 'UW', 'JH', 'IY', 'N']","['eu', 'gene']","['e', 'ug', 'ene']",0.5,6.31e-06,"[37, 15, 23, 11, 27, 0, 0, 0]"
robbie,"['R', 'AA', 'B', 'IY']","['rob', 'bie']","['ro', 'bb', 'ie']",0.5,6.92e-06,"[30, 1, 16, 11, 0, 0, 0, 0]"
nutritional,"['N', 'UW', 'T', 'R', 'IH', 'SH', 'AH', 'N', 'AH', 'L']","['nu', 'tri', 'tion', 'al']","['nut', 'r', 'itional']",0.45454545454545453,4.37e-06,"[27, 15, 33, 30, 10, 32, 3, 27]"
negotiation,"['N', 'IH', 'G', 'OW', 'SH', 'IY', 'EY', 'SH', 'AH', 'N']","['ne', 'go', 'ti', 'ation']","['neg', 'ot', 'iation']",0.45454545454545453,6.03e-06,"[27, 10, 21, 12, 32, 11, 9, 32]"
eligibility,"['EH', 'L', 'IH', 'JH', 'AH', 'B', 'IH', 'L', 'IH', 'T', 'IY']","['eli', 'gib', 'il', 'ity']","['el', 'ig', 'ibility']",0.45454545454545453,5.62e-06,"[7, 25, 10, 23, 3, 16, 10, 25]"
victorian,"['V', 'IH', 'K', 'T', 'AO', 'R', 'IY', 'AH', 'N']","['vic', 'tori', 'an']","['vict', 'or', 'ian']",0.4444444444444444,1.32e-05,"[35, 10, 24, 33, 4, 30, 11, 3]"
argentina,"['AA', 'R', 'JH', 'AH', 'N', 'T', 'IY', 'N', 'AH']","['ar', 'gen', 'tina']","['arg', 'ent', 'ina']",0.4444444444444444,1.66e-05,"[1, 30, 23, 3, 27, 33, 11, 27]"
cleveland,"['K', 'L', 'IY', 'V', 'L', 'AH', 'N', 'D']","['clev', 'e', 'land']","['cle', 'vel', 'and']",0.4444444444444444,1.86e-05,"[24, 25, 11, 35, 25, 3, 27, 18]"
brazilian,"['B', 'R', 'AH', 'Z', 'IH', 'L', 'Y', 'AH', 'N']","['brazili', 'an']","['b', 'raz', 'il', 'ian']",0.4444444444444444,1.7e-05,"[16, 30, 3, 38, 10, 25, 37, 3]"
mauritius,"['M', 'AO', 'R', 'IH', 'T', 'IY', 'AH', 'S']","['maur', 'i', 'ti', 'us']","['m', 'aur', 'it', 'ius']",0.4444444444444444,1.62e-06,"[26, 4, 30, 10, 33, 11, 3, 31]"
empirical,"['EH', 'M', 'P', 'IH', 'R', 'IH', 'K', 'AH', 'L']","['em', 'pir', 'ic', 'al']","['emp', 'irical']",0.4444444444444444,4.17e-06,"[7, 26, 29, 10, 30, 10, 24, 3]"
amplifier,"['AE', 'M', 'P', 'L', 'AH', 'F', 'AY', 'ER']","['amp', 'li', 'fi', 'er']","['ampl', 'ifier']",0.4444444444444444,2.82e-06,"[2, 26, 29, 25, 3, 20, 6, 8]"
indonesia,"['IH', 'N', 'D', 'OW', 'N', 'IY', 'ZH', 'AH']","['in', 'done', 'sia']","['ind', 'ones', 'ia']",0.4444444444444444,1.78e-05,"[10, 27, 18, 12, 27, 11, 39, 3]"
macedonia,"['M', 'AE', 'S', 'AH', 'D', 'OW', 'N', 'IY', 'AH']","['mace', 'do', 'nia']","['m', 'aced', 'onia']",0.4444444444444444,2.34e-06,"[26, 2, 31, 3, 18, 12, 27, 11]"
astrology,"['AH', 'S', 'T', 'R', 'AA', 'L', 'AH', 'JH', 'IY']","['as', 'tro', 'logy']","['ast', 'rol', 'ogy']",0.4444444444444444,2.4e-06,"[3, 31, 33, 30, 1, 25, 3, 23]"
maternity,"['M', 'AH', 'T', 'ER', 'N', 'IH', 'T', 'IY']","['ma', 'ter', 'nity']","['m', 'atern', 'ity']",0.4444444444444444,4.57e-06,"[26, 3, 33, 8, 27, 10, 33, 11]"
henderson,"['HH', 'EH', 'N', 'D', 'ER', 'S', 'AH', 'N']","['hende', 'r', 'son']","['he', 'nd', 'erson']",0.4444444444444444,8.51e-06,"[22, 7, 27, 18, 8, 31, 3, 27]"
jefferson,"['JH', 'EH', 'F', 'ER', 'S', 'AH', 'N']","['jef', 'fer', 'son']","['je', 'ff', 'erson']",0.4444444444444444,1e-05,"[23, 7, 20, 8, 31, 3, 27, 0]"
hobbies,"['HH', 'AA', 'B', 'IY', 'Z']","['hob', 'bies']","['h', 'obb', 'ies']",0.42857142857142855,3.72e-06,"[22, 1, 16, 11, 38, 0, 0, 0]"
indians,"['IH', 'N', 'D', 'IY', 'AH', 'N', 'Z']","['in', 'di', 'ans']","['ind', 'ians']",0.42857142857142855,1.78e-05,"[10, 27, 18, 11, 3, 27, 38, 0]"
jeffrey,"['JH', 'EH', 'F', 'R', 'IY']","['jef', 'frey']","['je', 'ff', 'rey']",0.42857142857142855,7.94e-06,"[23, 7, 20, 30, 11, 0, 0, 0]"
estonia,"['EH', 'S', 'T', 'OW', 'N', 'IY', 'AH']","['es', 'to', 'nia']","['est', 'onia']",0.42857142857142855,3.02e-06,"[7, 31, 33, 12, 27, 11, 3, 0]"
nursery,"['N', 'ER', 'S', 'ER', 'IY']","['nurs', 'ery']","['nur', 'ser', 'y']",0.42857142857142855,7.76e-06,"[27, 8, 31, 8, 11, 0, 0, 0]"
bahamas,"['B', 'AH', 'HH', 'AA', 'M', 'AH', 'Z']","['ba', 'hamas']","['b', 'ah', 'amas']",0.42857142857142855,3.39e-06,"[16, 3, 22, 1, 26, 3, 38, 0]"
hottest,"['HH', 'AA', 'T', 'AH', 'S', 'T']","['hot', 'test']","['h', 'ott', 'est']",0.42857142857142855,7.94e-06,"[22, 1, 33, 3, 31, 33, 0, 0]"
pentium,"['P', 'EH', 'N', 'T', 'IY', 'AH', 'M']","['pen', 'ti', 'um']","['pent', 'ium']",0.42857142857142855,5.75e-07,"[29, 7, 27, 33, 11, 3, 26, 0]"
holland,"['HH', 'AA', 'L', 'AH', 'N', 'D']","['hol', 'land']","['h', 'oll', 'and']",0.42857142857142855,1.26e-05,"[22, 1, 25, 3, 27, 18, 0, 0]"
gadgets,"['G', 'AE', 'JH', 'AH', 'T', 'S']","['gad', 'gets']","['g', 'adget', 's']",0.42857142857142855,3.89e-06,"[21, 2, 23, 3, 33, 31, 0, 0]"
bristol,"['B', 'R', 'IH', 'S', 'T', 'AH', 'L']","['bris', 'tol']","['br', 'ist', 'ol']",0.42857142857142855,1.07e-05,"[16, 30, 10, 31, 33, 3, 25, 0]"
october,"['AA', 'K', 'T', 'OW', 'B', 'ER']","['oc', 'to', 'ber']","['oct', 'ober']",0.42857142857142855,0.000129,"[1, 24, 33, 12, 16, 8, 0, 0]"
optimum,"['AA', 'P', 'T', 'AH', 'M', 'AH', 'M']","['op', 'tim', 'um']","['opt', 'imum']",0.42857142857142855,3.47e-06,"[1, 29, 33, 3, 26, 3, 26, 0]"
cologne,"['K', 'AH', 'L', 'OW', 'N']","['co', 'logne']","['col', 'og', 'ne']",0.42857142857142855,3.72e-06,"[24, 3, 25, 12, 27, 0, 0, 0]"
studios,"['S', 'T', 'UW', 'D', 'IY', 'OW', 'Z']","['stu', 'di', 'os']","['stud', 'ios']",0.42857142857142855,1.26e-05,"[31, 33, 15, 18, 11, 12, 38, 0]"
jamaica,"['JH', 'AH', 'M', 'EY', 'K', 'AH']","['ja', 'maica']","['j', 'ama', 'ica']",0.42857142857142855,8.32e-06,"[23, 3, 26, 9, 24, 3, 0, 0]"
baskets,"['B', 'AE', 'S', 'K', 'AH', 'T', 'S']","['bas', 'kets']","['b', 'ask', 'ets']",0.42857142857142855,2.82e-06,"[16, 2, 31, 24, 3, 33, 31, 0]"
morocco,"['M', 'ER', 'AA', 'K', 'OW']","['mo', 'rocco']","['mor', 'oc', 'co']",0.42857142857142855,6.31e-06,"[26, 8, 1, 24, 12, 0, 0, 0]"
kenneth,"['K', 'EH', 'N', 'IH', 'TH']","['ken', 'neth']","['k', 'enn', 'eth']",0.42857142857142855,7.94e-06,"[24, 7, 27, 10, 34, 0, 0, 0]"
william,"['W', 'IH', 'L', 'Y', 'AH', 'M']","['wil', 'li', 'am']","['will', 'iam']",0.42857142857142855,7.59e-05,"[36, 10, 25, 37, 3, 26, 0, 0]"
katrina,"['K', 'AH', 'T', 'R', 'IY', 'N', 'AH']","['kat', 'rina']","['k', 'atr', 'ina']",0.42857142857142855,4.07e-06,"[24, 3, 33, 30, 11, 27, 3, 0]"
croatia,"['K', 'R', 'OW', 'EY', 'SH', 'AH']","['croa', 'tia']","['cro', 'at', 'ia']",0.42857142857142855,5.5e-06,"[24, 30, 12, 9, 32, 3, 0, 0]"
deviant,"['D', 'IY', 'V', 'IY', 'AH', 'N', 'T']","['de', 'vi', 'ant']","['dev', 'iant']",0.42857142857142855,1.07e-06,"[18, 11, 35, 11, 3, 27, 33, 0]"
african,"['AE', 'F', 'R', 'AH', 'K', 'AH', 'N']","['afric', 'an']","['a', 'fr', 'ican']",0.42857142857142855,6.61e-05,"[2, 20, 30, 3, 24, 3, 27, 0]"
courier,"['K', 'ER', 'IY', 'ER']","['cour', 'i', 'er']","['cou', 'rier']",0.42857142857142855,4.79e-06,"[24, 8, 11, 8, 0, 0, 0, 0]"
bangkok,"['B', 'AE', 'NG', 'K', 'AA', 'K']",['bangkok'],"['b', 'ang', 'k', 'ok']",0.42857142857142855,6.92e-06,"[16, 2, 28, 24, 1, 24, 0, 0]"
deficit,"['D', 'EH', 'F', 'AH', 'S', 'AH', 'T']","['de', 'fi', 'cit']","['def', 'icit']",0.42857142857142855,1.15e-05,"[18, 7, 20, 3, 31, 3, 33, 0]"
georgia,"['JH', 'AO', 'R', 'JH', 'AH']","['geor', 'gia']","['ge', 'org', 'ia']",0.42857142857142855,2.88e-05,"[23, 4, 30, 23, 3, 0, 0, 0]"
anatomy,"['AH', 'N', 'AE', 'T', 'AH', 'M', 'IY']","['ana', 'tomy']","['an', 'at', 'omy']",0.42857142857142855,8.71e-06,"[3, 27, 2, 33, 3, 26, 11, 0]"
russian,"['R', 'AH', 'SH', 'AH', 'N']","['rus', 'si', 'an']","['r', 'ussian']",0.42857142857142855,0.000102,"[30, 3, 32, 3, 27, 0, 0, 0]"
andrews,"['AE', 'N', 'D', 'R', 'UW', 'Z']","['an', 'drews']","['and', 'rew', 's']",0.42857142857142855,8.51e-06,"[2, 27, 18, 30, 15, 38, 0, 0]"
bermuda,"['B', 'ER', 'M', 'Y', 'UW', 'D', 'AH']","['ber', 'muda']","['b', 'erm', 'uda']",0.42857142857142855,3.31e-06,"[16, 8, 26, 37, 15, 18, 3, 0]"
andreas,"['AA', 'N', 'D', 'R', 'EY', 'AH', 'S']","['an', 'dreas']","['and', 're', 'as']",0.42857142857142855,3.02e-06,"[1, 27, 18, 30, 9, 3, 31, 0]"
diploma,"['D', 'IH', 'P', 'L', 'OW', 'M', 'AH']","['dip', 'loma']","['di', 'pl', 'oma']",0.42857142857142855,5.75e-06,"[18, 10, 29, 25, 12, 26, 3, 0]"
fujitsu,"['F', 'UW', 'JH', 'IH', 'T', 'S', 'UW']",['fujitsu'],"['f', 'uj', 'its', 'u']",0.42857142857142855,4.27e-07,"[20, 15, 23, 10, 33, 31, 15, 0]"
belarus,"['B', 'EH', 'L', 'AA', 'R', 'AH', 'S']","['be', 'larus']","['bel', 'ar', 'us']",0.42857142857142855,2.88e-06,"[16, 7, 25, 1, 30, 3, 31, 0]"
guitars,"['G', 'IH', 'T', 'AA', 'R', 'Z']","['gui', 'tars']","['gu', 'it', 'ars']",0.42857142857142855,4.47e-06,"[21, 10, 33, 1, 30, 38, 0, 0]"
apparel,"['AH', 'P', 'AE', 'R', 'AH', 'L']","['ap', 'par', 'el']","['app', 'arel']",0.42857142857142855,5.25e-06,"[3, 29, 2, 30, 3, 25, 0, 0]"
baghdad,"['B', 'AE', 'G', 'D', 'AE', 'D']","['bagh', 'dad']","['bag', 'hd', 'ad']",0.42857142857142855,4.37e-06,"[16, 2, 21, 18, 2, 18, 0, 0]"
andorra,"['AE', 'N', 'D', 'AO', 'R', 'AH']","['an', 'dorra']","['and', 'or', 'ra']",0.42857142857142855,4.9e-07,"[2, 27, 18, 4, 30, 3, 0, 0]"
antigua,"['AE', 'N', 'T', 'IY', 'G', 'W', 'AH']","['an', 'ti', 'gua']","['ant', 'igua']",0.42857142857142855,1.2e-06,"[2, 27, 33, 11, 21, 36, 3, 0]"
cardiac,"['K', 'AA', 'R', 'D', 'IY', 'AE', 'K']","['car', 'di', 'ac']","['card', 'iac']",0.42857142857142855,6.92e-06,"[24, 1, 30, 18, 11, 2, 24, 0]"
cardiovascular,"['K', 'AA', 'R', 'D', 'IY', 'OW', 'V', 'AE', 'S', 'K', 'Y', 'AH', 'L', 'ER']","['car', 'di', 'ovas', 'cu', 'lar']","['card', 'iov', 'ascular']",0.42857142857142855,4.79e-06,"[24, 1, 30, 18, 11, 12, 35, 2]"
toddler,"['T', 'AA', 'D', 'L', 'ER']","['tod', 'dler']","['to', 'dd', 'ler']",0.42857142857142855,6.76e-06,"[33, 1, 18, 25, 8, 0, 0, 0]"
zealand,"['Z', 'IY', 'L', 'AH', 'N', 'D']","['zea', 'l', 'and']","['ze', 'aland']",0.42857142857142855,3.16e-05,"[38, 11, 25, 3, 27, 18, 0, 0]"
belfast,"['B', 'EH', 'L', 'F', 'AE', 'S', 'T']","['bel', 'fast']","['b', 'elf', 'ast']",0.42857142857142855,7.59e-06,"[16, 7, 25, 20, 2, 31, 33, 0]"
austria,"['AO', 'S', 'T', 'R', 'IY', 'AH']","['aus', 'tria']","['a', 'ust', 'ria']",0.42857142857142855,1.17e-05,"[4, 31, 33, 30, 11, 3, 0, 0]"
indiana,"['IH', 'N', 'D', 'IY', 'AE', 'N', 'AH']","['in', 'di', 'ana']","['ind', 'iana']",0.42857142857142855,2.04e-05,"[10, 27, 18, 11, 2, 27, 3, 0]"
expedia,"['EH', 'K', 'S', 'P', 'IY', 'D', 'IY', 'AH']","['ex', 'pe', 'dia']","['exped', 'ia']",0.42857142857142855,4.17e-07,"[7, 24, 31, 29, 11, 18, 11, 3]"
ferrari,"['F', 'ER', 'AA', 'R', 'IY']","['fer', 'rari']","['f', 'err', 'ari']",0.42857142857142855,7.59e-06,"[20, 8, 1, 30, 11, 0, 0, 0]"
ambient,"['AE', 'M', 'B', 'IY', 'AH', 'N', 'T']","['am', 'bi', 'ent']","['amb', 'ient']",0.42857142857142855,4.17e-06,"[2, 26, 16, 11, 3, 27, 33, 0]"
hamburg,"['HH', 'AE', 'M', 'B', 'ER', 'G']","['ham', 'burg']","['h', 'amb', 'urg']",0.42857142857142855,4.17e-06,"[22, 2, 26, 16, 8, 21, 0, 0]"
penguin,"['P', 'EH', 'NG', 'G', 'W', 'AH', 'N']","['pen', 'guin']","['p', 'engu', 'in']",0.42857142857142855,6.03e-06,"[29, 7, 28, 21, 36, 3, 27, 0]"
jessica,"['JH', 'EH', 'S', 'IH', 'K', 'AH']","['jes', 'sica']","['j', 'ess', 'ica']",0.42857142857142855,1.48e-05,"[23, 7, 31, 10, 24, 3, 0, 0]"
pioneer,"['P', 'AY', 'AH', 'N', 'IH', 'R']","['pi', 'on', 'eer']","['pione', 'er']",0.42857142857142855,8.13e-06,"[29, 6, 3, 27, 10, 30, 0, 0]"
testimonials,"['T', 'EH', 'S', 'T', 'AH', 'M', 'OW', 'N', 'IY', 'AH', 'L', 'Z']","['testi', 'mo', 'ni', 'als']","['testim', 'on', 'ials']",0.4166666666666667,7.94e-07,"[33, 7, 31, 33, 3, 26, 12, 27]"
occupational,"['AA', 'K', 'Y', 'AH', 'P', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['oc', 'cu', 'pa', 'tion', 'al']","['occup', 'ational']",0.4166666666666667,5.25e-06,"[1, 24, 37, 3, 29, 9, 32, 3]"
pharmacology,"['F', 'AA', 'R', 'M', 'AH', 'K', 'AA', 'L', 'AH', 'JH', 'IY']","['phar', 'ma', 'co', 'logy']","['pharm', 'ac', 'ology']",0.4166666666666667,1.41e-06,"[20, 1, 30, 26, 3, 24, 1, 25]"
hypothetical,"['HH', 'AY', 'P', 'AH', 'TH', 'EH', 'T', 'AH', 'K', 'AH', 'L']","['hy', 'po', 'thet', 'ic', 'al']","['hyp', 'ot', 'het', 'ical']",0.4166666666666667,4.07e-06,"[22, 6, 29, 3, 34, 7, 33, 3]"
anthropology,"['AE', 'N', 'TH', 'R', 'AH', 'P', 'AA', 'L', 'AH', 'JH', 'IY']","['an', 'thro', 'po', 'logy']","['anth', 'rop', 'ology']",0.4166666666666667,4.47e-06,"[2, 27, 34, 30, 3, 29, 1, 25]"
jimmy,"['JH', 'IH', 'M', 'IY']",['jimmy'],"['j', 'im', 'my']",0.4,2.75e-05,"[23, 10, 26, 11, 0, 0, 0, 0]"
insulation,"['IH', 'N', 'S', 'AH', 'L', 'EY', 'SH', 'AH', 'N']","['in', 'su', 'la', 'tion']","['ins', 'ulation']",0.4,4.68e-06,"[10, 27, 31, 3, 25, 9, 32, 3]"
karen,"['K', 'EH', 'R', 'AH', 'N']","['kar', 'en']","['k', 'aren']",0.4,1.23e-05,"[24, 7, 30, 3, 27, 0, 0, 0]"
mambo,"['M', 'AA', 'M', 'B', 'OW']",['mambo'],"['m', 'amb', 'o']",0.4,6.03e-07,"[26, 1, 26, 16, 12, 0, 0, 0]"
meyer,"['M', 'AY', 'ER']","['mey', 'er']","['me', 'yer']",0.4,4.9e-06,"[26, 6, 8, 0, 0, 0, 0, 0]"
kenya,"['K', 'EH', 'N', 'Y', 'AH']",['kenya'],"['k', 'en', 'ya']",0.4,1.35e-05,"[24, 7, 27, 37, 3, 0, 0, 0]"
gnome,"['N', 'OW', 'M']",['gnome'],"['g', 'n', 'ome']",0.4,1.58e-06,"[27, 12, 26, 0, 0, 0, 0, 0]"
japan,"['JH', 'AH', 'P', 'AE', 'N']","['ja', 'pan']","['j', 'apan']",0.4,7.76e-05,"[23, 3, 29, 2, 27, 0, 0, 0]"
iraqi,"['IH', 'R', 'AE', 'K', 'IY']","['ir', 'aqi']","['ir', 'a', 'q', 'i']",0.4,8.91e-06,"[10, 30, 2, 24, 11, 0, 0, 0]"
focal,"['F', 'OW', 'K', 'AH', 'L']","['fo', 'cal']","['f', 'ocal']",0.4,4.68e-06,"[20, 12, 24, 3, 25, 0, 0, 0]"
