word1,word2,label
try,goodbye,1
afghanistan,bethanne,1
depend,ende,1
neck,rec,1
tie,buy,1
franchise,fireflies,1
role,bohl,1
vietnamese,brocious,1
narrow,cordero,1
birthday,schlumberger,1
sustainability,crumitie,1
justify,skyhigh,1
sue,wahoo,1
company,liberati,1
clarke,transpark,1
outdoor,longshore,1
slide,supplied,1
borough,alessandro,1
cache,flash,1
attack,pac,1
cute,boot,1
libraries,penikese,1
com,bomb,1
dna,anway,1
bon,rapprochement,1
resorts,schwarze,1
might,white,1
everyday,aka,1
pick,ric,1
tvs,belize,1
fool,reule,1
reality,giacalone,1
thin,glavine,1
vertical,vehicle,1
identical,vehicle,1
interstate,beit,1
inside,fried,1
throws,propose,1
varies,rameriz,1
bruce,fuoss,1
tax,acts,1
within,dechine,1
discrete,eat,1
mic,pick,1
laid,manmade,1
chest,oppressed,1
tattoo,new,1
sms,esse,1
leg,vegh,1
represents,lentzsch,1
chick,ric,1
already,geddie,1
hairy,viguerie,1
chicago,longbow,1
route,caillouet,1
pine,sign,1
refuse,worldnews,1
past,unsurpassed,1
cake,break,1
vote,coat,1
xml,loiselle,1
maritime,wineheim,1
jeff,reph,1
store,abor,1
waste,placed,1
carlo,marlow,1
canberra,farrah,1
clicks,rix,1
sphere,veneer,1
faced,paste,1
begins,hinze,1
attract,repacked,1
constitute,arrowroot,1
play,fillet,1
acne,hackney,1
repeat,excrete,1
easy,veazie,1
jose,hongwei,1
begin,dechine,1
statistical,vesicle,1
trucks,lux,1
cadillac,drawback,1
supports,schwarze,1
wave,unfav,1
tue,hew,1
pontiac,holsonback,1
dial,belisle,1
mit,inductee,1
bride,fried,1
blonde,bond,1
jerry,barrie,1
clear,vere,1
pie,why,1
paperbacks,mesothorax,1
explore,postwar,1
introductory,boulangerie,1
gore,lor,1
sic,swick,1
loan,romanone,1
ports,schwarze,1
corps,more,1
reduce,fuoss,1
sierra,farrah,1
unable,abel,1
nil,ville,1
margaret,disparate,1
pottery,menagerie,1
japan,maryanne,1
filled,mathilde,1
game,reclaim,1
note,coat,1
checked,confect,1
political,oracle,1
surgical,particle,1
bring,ringe,1
uzbekistan,bethanne,1
raleigh,dawley,1
incorporate,welterweight,1
request,oppressed,1
trial,belisle,1
jimmy,timmie,1
unified,landslide,1
gun,overdone,1
gateway,macrame,1
spend,ende,1
site,sight,1
playback,dynafac,1
share,westair,1
moore,jabbour,1
stocks,outfox,1
ecuador,barrymore,1
reserve,serv,1
dome,holm,1
toe,hello,1
flower,mph,1
hey,macrae,1
inquire,schreyer,1
bangkok,och,1
league,creagh,1
surprise,pies,1
occur,were,1
diane,gran,1
offline,ramstein,1
revenues,soyuz,1
expect,checked,1
missed,quist,1
specified,beachside,1
dried,wide,1
crime,heim,1
routine,eighteen,1
karaoke,gnocchi,1
way,wei,1
drum,come,1
cast,surpassed,1
israeli,aley,1
nat,prevatte,1
para,farrah,1
star,alvare,1
operate,featherweight,1
pos,rosse,1
highway,latanze,1
integrate,counterweight,1
ate,rait,1
drew,true,1
made,paid,1
man,cezanne,1
oxide,multiplied,1
trek,zech,1
shareware,conair,1
defense,cents,1
trick,pic,1
annie,manney,1
indices,penikese,1
fix,tics,1
compete,feat,1
larry,terrie,1
airfare,neckwear,1
christ,midpriced,1
days,phase,1
mumbai,buy,1
rick,vic,1
displayed,grenade,1
mens,henze,1
tale,withnail,1
says,marquez,1
visibility,crumitie,1
history,camaraderie,1
infinite,baronet,1
rows,reimpose,1
gave,unfav,1
eligibility,crumitie,1
mini,tinney,1
freeware,longhair,1
boundary,imrie,1
medicare,munsingwear,1
hungary,reverie,1
green,citrine,1
clocks,outfox,1
personality,crumitie,1
died,wide,1
showcase,reiterates,1
medicaid,adelaide,1
receipt,concrete,1
poor,ure,1
deluxe,lux,1
aye,underly,1
committee,fulginiti,1
grade,overpaid,1
grew,gnu,1
aim,postgame,1
upgrade,paid,1
rose,throws,1
packs,tax,1
participate,hundredweight,1
picks,mix,1
saudi,broadie,1
shot,otte,1
luke,dziuk,1
amplifier,gunfire,1
copyright,lucite,1
dies,wise,1
attribute,breadfruit,1
save,unfav,1
zoo,view,1
flex,checks,1
logos,mealynose,1
stable,abel,1
sir,were,1
merry,jerrie,1
lottery,labrie,1
avatar,repertoire,1
typical,coracle,1
act,repacked,1
pierre,boisclair,1
shanghai,dry,1
ethical,popsicle,1
substitute,arrowroot,1
sum,thumb,1
little,pytel,1
elect,unchecked,1
defines,heinze,1
control,ole,1
stock,roc,1
summary,reverie,1
spotlight,canaanite,1
gmbh,diamagnetism,1
jon,rapprochement,1
spas,cause,1
hat,prevatte,1
chile,willey,1
uni,moonie,1
glucose,cisneros,1
sky,eye,1
assessed,best,1
pen,cayenne,1
anyway,davide,1
japanese,ids,1
bestiality,crumitie,1
pure,mosur,1
tough,rebuff,1
mai,nie,1
decline,design,1
gourmet,oglebay,1
sons,kunze,1
overnight,write,1
airplane,mansplain,1
twice,kreiss,1
iraq,hock,1
refresh,wesche,1
check,nec,1
eye,altai,1
more,tor,1
choir,ceasefire,1
thai,comply,1
suspect,unchecked,1
costume,room,1
biblical,receptacle,1
compressed,telequest,1
kay,cache,1
displays,paiz,1
shoe,jammu,1
decrease,devries,1
power,mph,1
sur,were,1
sheer,vere,1
satisfied,countrywide,1
bbc,mckie,1
blast,unsurpassed,1
die,july,1
charlotte,scarlet,1
bicycle,morrical,1
town,around,1
warehouse,rottinghaus,1
reservoir,repertoire,1
beside,plied,1
chronicle,morrical,1
pre,bbc,1
cherry,sherrie,1
corn,borne,1
fibre,reiber,1
gen,cheyenne,1
mathematical,popsicle,1
liverpool,minuscule,1
affiliate,heavyweight,1
toolbar,repertoire,1
cheque,neck,1
shorts,schwarze,1
any,pennie,1
fat,prevatte,1
scan,suzanne,1
fly,mumbai,1
complimentary,camaraderie,1
veteran,margarine,1
income,goodrum,1
compare,clair,1
pioneer,cohere,1
wrote,float,1
cock,doc,1
nick,nic,1
bat,prevatte,1
grows,rose,1
discovery,coterie,1
clay,cache,1
kate,beit,1
hour,mph,1
investigate,counterweight,1
dose,los,1
than,roxanne,1
campaign,tirane,1
nicole,bohl,1
ottawa,souljah,1
grown,cone,1
berlin,glavine,1
qatar,victoire,1
sole,bohl,1
mario,pouliot,1
vary,pierie,1
suit,repute,1
thick,ric,1
attacks,max,1
severe,auctioneer,1
span,lyanne,1
aid,handmade,1
chan,louanne,1
rotary,coterie,1
tennessee,leigh,1
sign,vine,1
upholds,osman,0
warlord,rites,0
minivan,loftis,0
quickie,railtex,0
flasks,panache,0
zaro,sherrie,0
zeroing,gabbro,0
firemen,pashley,0
peltz,rehg,0
edicts,maxcy,0
pedroza,larson,0
royle,magpies,0
maersk,aced,0
gerbig,dissing,0
vayda,gertner,0
vowels,inwood,0
dorsett,nall,0
inches,sakura,0
babula,ashlin,0
godby,kantner,0
decoys,amato,0
virden,tylenol,0
frean,drainer,0
deubel,varying,0
rubble,enter,0
sunlit,dyal,0
matured,hots,0
corvus,errol,0
twenty,reboard,0
ryerson,soley,0
emelda,pewter,0
dogs',bigots,0
sholes,sanwa,0
haso's,davids,0
veloz,aultman,0
reaped,lawhead,0
gifford,yeisley,0
fide,uses,0
frank,trakas,0
lipke,kingdom,0
gripped,rogin,0
heide,hissing,0
jimmie,mahood,0
mccurry,bachman,0
thiokol,either,0
colt's,borger,0
rurik,propfan,0
genre,pain,0
lance,bisbee,0
firmin,gibbard,0
willems,lamora,0
outtake,charron,0
tehrans,mendota,0
reiger,meldon,0
lamboy,zenker,0
dato,neyhart,0
leeson,delpino,0
ridley,fishman,0
bulat,delmar,0
sizer,plexus,0
defraud,ladner,0
shoop,powley,0
delong,bugbee,0
ident,bolding,0
shifter,krudman,0
seven's,bogdon,0
aleen,whatley,0
plying,gossard,0
reduces,fabron,0
seco,torrid,0
mcenany,nimmer,0
lord,opus,0
shaw's,egan,0
sobbing,gantner,0
builder,zurita,0
newill,chesnut,0
daiwa,kupfer,0
thaler,angles,0
chua,handed,0
sacked,popov,0
hampe,sideris,0
oddy,garrets,0
zywicki,ancient,0
taketh,norrell,0
frisch,inniss,0
cian,deberry,0
vaux,herling,0
invites,lujan,0
bhosle,deshong,0
hoaglin,carol,0
balint,think,0
tieu,panicky,0
lagrow,huxford,0
elfish,hermans,0
slaby,foolery,0
makes,macewan,0
uzelac,herwig,0
stangle,beckel,0
cause,lando,0
cushy,greiff,0
glow,peak,0
grandma,stack,0
locates,willful,0
dutton,gadgets,0
hanged,pirrone,0
jewish,derose,0
kutcher,excerpt,0
elkind,oakman,0
nehls,brigman,0
touchy,outler,0
automap,wernert,0
el-nino,gone,0
impound,ginnie,0
gaines,clawing,0
georgie,deckert,0
lits,dolbow,0
orban,sixteen,0
rook,checchi,0
deux,nursing,0
emison,moron,0
keane,lenin,0
villela,hemrick,0
sego,antone,0
chai,walmond,0
okura,gersten,0
manages,philley,0
dundore,uterus,0
cyphert,freyer,0
selke,warfare,0
owed,powter,0
whiskey,penance,0
regular,loudon,0
mays,jacox,0
stango,harlem,0
gourmet,covell,0
aitken,starlet,0
deity,corley,0
beddors,rozman,0
hiatt,ravaged,0
updates,bohman,0
sleeps,eusebio,0
updated,devine,0
georges,roebke,0
allen's,vidmar,0
mergers,bagpipe,0
shame,dykas,0
olathe,hiriart,0
collins,outvote,0
mort,reims,0
jags,firzite,0
thereby,matthis,0
frankel,mckern,0
loci,colgan,0
dicier,lessley,0
o'keson,glosson,0
durham,hairdos,0
aliff,midsize,0
naff,fryers,0
moyer's,wilhelm,0
smosh,melba,0
uptight,buegler,0
kaji,heads,0
monzo,bluejay,0
wecker,gimlin,0
yancey,olds,0
pepe,caron,0
philana,jarchow,0
hookups,ater,0
laman,courant,0
kalis,saxons,0
yarde,black,0
buffkin,unfair,0
heisler,pegasus,0
else,elbow,0
hatler,benham,0
litts,fillman,0
dejoy,audible,0
hedeen,hell,0
meroney,fiato,0
cleanup,logston,0
cheuse,clapman,0
rozell,moniz,0
sheds,cranmer,0
agip,abled,0
bussi,rivet,0
meindl,presale,0
flours,feltman,0
towners,barrens,0
rule's,carris,0
ampex,woosley,0
wiss,airway,0
swinson,erdmann,0
frewen,oconner,0
biotech,la-nina,0
whisked,dreamer,0
yohe,munley,0
rates,pankey,0
potvin,apgar,0
gutting,fasting,0
frigate,emmie,0
bernd,gatting,0
alianza,hinze,0
coddled,texans,0
lunder,subside,0
marred,lathrop,0
sinner,pigman,0
villari,ivor,0
evader,cockman,0
orel,stylist,0
rolls,goodine,0
proof,resh,0
bova,moyers,0
toews,whitmer,0
lowther,hayen,0
mhoon,reclaim,0
tabares,gustav,0
riches,gasich,0
rasheed,polster,0
mesaros,quart,0
hewler,kindler,0
engles,ledwith,0
stavros,madson,0
burkus,liking,0
diffin,gresser,0
looter,gerold,0
kilburn,triana,0
depaula,mcgray,0
hobbins,mutable,0
bartnik,sized,0
rudel,suzhou,0
adenoid,garrett,0
likens,pavelic,0
taoism,bows,0
vanleer,edema,0
kopek,cadwell,0
lulie,menace,0
keast,parlett,0
bleep,bohon,0
brazile,leavins,0
chimie,keirsey,0
game,getter,0
humans,igon,0
speth,styles,0
evert,breland,0
durkee,slutsky,0
metals',hudnut,0
essex's,easudes,0
rebel's,amman,0
slits,surman,0
paso's,weeber,0
karlin,otting,0
evett,buchman,0
claims,kommer,0
gitano,clare,0
vardon,demmer,0
fondled,alman,0
kunkle,theme,0
windsor,parodi,0
speight,gunboat,0
excuse,press,0
nelina,diodati,0
vestar,embryos,0
rotten,jeepney,0
herwick,pixley,0
kembel,gateley,0
ebbers,guest,0
rolls's,doran,0
greinke,grocery,0
mitel,krugman,0
haluska,ledlow,0
pamela,kipfer,0
buying,laymon,0
changes,girdler,0
toot,oxcart,0
finley,leneta,0
huda,belgard,0
asamera,links,0
orona,garman,0
muggsy,sumrow,0
kalen,mounsey,0
tastier,paymer,0
roads,oxdon,0
robotic,voiding,0
ozols,sidwell,0
lavine,bassman,0
gaugler,avril,0
ganglia,rosano,0
taubert,durling,0
tomsic,guarani,0
steeple,gatson,0
dismore,amcore,0
plated,blunck,0
kula,oppress,0
trade,corkery,0
farwell,opcom,0
marquee,bourg,0
boyland,opened,0
washam,topics,0
tune,donner,0
wealths,stokley,0
quiry,outfits,0
bianca,bolch,0
kiernan,denbow,0
barites,hubka,0
hahner,walcott,0
cestaro,tepe,0
wickert,exempts,0
taplin,rapists,0
kolp,team,0
serfs,capua,0
lipski,kanzi,0
berton,conrad,0
blurt,melanin,0
nilly,ynjiun,0
jereld,kurds,0
daemon,orlene,0
shaft,musket,0
dossier,judson,0
raun,ferment,0
peiffer,link,0
debnam,frommer,0
thano,yomiuri,0
carmela,senate,0
lebow's,hoggan,0
heifers,galati,0
events,ellette,0
carlan,bright,0
trawler,furuya,0
lones,zuzana,0
lacked,reoffer,0
suntan,disbar,0
rossler,stearic,0
baptist,farrell,0
poconos,wall,0
rinard,hanford,0
rickner,ironies,0
plack's,barbour,0
chirac,dickler,0
torno,vawter,0
portia,fineran,0
felix's,etzler,0
gild,girard,0
lemmond,dammen,0
janson,brennan,0
lille,altman,0
fated,cutlass,0
kobza,radant,0
iowa's,guyette,0
resists,notably,0
hirtle,mayall,0
perrier,cureton,0
elitism,dugger,0
median,hanlin,0
pathak,eppler,0
grode,rickers,0
altoona,advent,0
robin,fluids,0
comdata,gabbard,0
riggio,quickel,0
cream,alithia,0
salves,partney,0
when,zavery,0
hates,hammen,0
kimes,ernests,0
mini,gillson,0
wichert,went,0
trifles,ratley,0
windels,szanto,0
hanover,morillo,0
wilczak,adopt,0
caen,denney,0
boland,wildmon,0
amorous,oberst,0
musk,falls,0
rulon,damita,0
antitax,ragtime,0
trulson,ficklin,0
rebelo,oxford,0
hogans,haggar,0
soria,stirrup,0
bananas,ferrie,0
baby's,stueber,0
heelan,sudbury,0
ashtray,quant,0
michele,hoiland,0
hiegel,incite,0
dumont,deepest,0
nelson,savage,0
gartley,calor,0
blotter,deploys,0
grace,sets,0
diverse,coatney,0
razing,chat,0
rodents,what,0
adin,adheres,0
mcgrail,amgen,0
silo,ravioli,0
fouche,mardis,0
fosco,calite,0
hoen,lest,0
spera,bolt,0
toland,celtic,0
shunto,samberg,0
mione,matewan,0
dame's,smetzer,0
al's,maybin,0
noyd,bertha,0
carney,bailin,0
adds,boyum,0
deegan,haryana,0
perkins,curate,0
puppets,arney,0
bruise,theron,0
travnik,forgery,0
musavi,oceanic,0
raimer,copying,0
sarber,kroner,0
section,pushing,0
gaylord,alone,0
pertain,kellems,0
isgrigg,locate,0
masako,redwald,0
foolish,dopson,0
when'll,barrel,0
chris,nunley,0
steppel,surrett,0
wolven,tariff,0
brasso,beepers,0
boddie,boyette,0
manus,shiina,0
kontos,kliewer,0
scuds,prayers,0
relman,hers,0
spoons,care,0
spills,dehaven,0
blewitt,colab,0
wheelis,bridget,0
henri,notch,0
sloan,seagate,0
essa,chukchi,0
coos,rosato,0
bohr,highman,0
hallet,twyman,0
temp,tugboat,0
manfre,bonnett,0
whorley,melnick,0
valium,farrah,0
dace,ardis,0
maggio,krizan,0
rating,cherney,0
travel,tenney,0
empts,olsten,0
hoener,port,0
brazeal,meteor,0
befell,booing,0
zoll,koala,0
bourne,dougan,0
yoor's,gookin,0
cellar,savell,0
allocco,bibbee,0
merlino,coiner,0
finan,viar,0
poorer,nowland,0
emitted,lyford,0
minis,dorise,0
grapes,colburn,0
wolfert,hinkson,0
calamia,apsey,0
hiett,canopy,0
moose,ruhland,0
spuhler,disano,0
urwin,hemann,0
loise,oust,0
laurino,rethink,0
lahue,newberg,0
wanke,edges,0
donohue,gunman,0
kobren,store,0
winded,gainous,0
canepa,whopper,0
abrol,garrey,0
teressa,bras,0
eldwin,germer,0
miano,chagrin,0
rintel,updraft,0
passat,barbra,0
