word1,word2,label
greek,unique,1
assign,define,1
phase,plays,1
flyer,fire,1
renew,true,1
exclude,food,1
made,played,1
nude,food,1
keen,routine,1
tobacco,glasgow,1
jade,aid,1
tri,lie,1
tattoo,new,1
snow,hello,1
cox,rocks,1
cds,cheese,1
picked,strict,1
tracked,act,1
died,ride,1
gazette,set,1
occur,were,1
why,high,1
know,tho,1
pair,dare,1
thai,high,1
knew,blue,1
surgical,vehicle,1
unique,streak,1
blade,delayed,1
fist,missed,1
pray,aka,1
tue,crew,1
bbc,pre,1
mumbai,reply,1
due,threw,1
prepare,bear,1
ear,here,1
align,fine,1
shore,for,1
sale,nail,1
aye,nearby,1
cassette,set,1
unknown,throne,1
buzz,does,1
soap,hope,1
fact,backed,1
thy,lie,1
guest,dressed,1
lane,brain,1
boutique,weak,1
racks,tax,1
great,mate,1
interact,packed,1
mere,fear,1
keys,cheese,1
vaccine,between,1
anymore,door,1
spy,bye,1
agrees,these,1
attacks,max,1
team,theme,1
throat,quote,1
these,knees,1
psychological,vehicle,1
halloween,scene,1
side,fried,1
coat,quote,1
maine,gain,1
disagree,ski,1
transfer,were,1
fox,stocks,1
seat,elite,1
bear,scare,1
degrees,cheese,1
hey,cafe,1
none,fun,1
two,flew,1
sees,these,1
domain,plane,1
wrist,missed,1
prefer,were,1
willow,solo,1
play,aka,1
mic,quick,1
six,picks,1
bean,gene,1
male,trail,1
micro,glasgow,1
boat,note,1
share,their,1
hay,cafe,1
cruz,news,1
away,cafe,1
show,ago,1
seen,scene,1
explore,corps,1
implies,wise,1
stephanie,colony,1
sic,kick,1
seem,theme,1
include,food,1
inside,tied,1
cite,right,1
eugene,dean,1
cons,bronze,1
lingerie,someday,1
puerto,glasgow,1
cologne,own,1
ease,fees,1
mozambique,weak,1
prayer,dare,1
main,lane,1
hereby,high,1
radical,vehicle,1
seas,cheese,1
pcs,japanese,1
midwest,pressed,1
array,yea,1
joan,drone,1
classical,vehicle,1
pale,jail,1
consist,pissed,1
checks,next,1
deborah,etc,1
prepaid,blade,1
pontiac,comeback,1
overnight,write,1
patrol,sole,1
expressed,protest,1
whale,fail,1
yahoo,statue,1
four,more,1
vip,fee,1
supplier,tire,1
write,sight,1
dale,sail,1
gene,lean,1
bowl,sole,1
scene,seen,1
waste,placed,1
tear,spare,1
blow,bro,1
day,aka,1
dear,severe,1
wait,mate,1
pac,pack,1
inquiry,anti,1
chain,plane,1
cafe,way,1
fbi,try,1
guide,replied,1
metro,glasgow,1
shoot,cute,1
lose,views,1
replies,prize,1
lone,known,1
die,rely,1
delight,site,1
pays,phase,1
declare,bear,1
divide,cried,1
tried,side,1
mon,drone,1
tier,here,1
engineer,severe,1
pressed,guest,1
sea,marie,1
food,crude,1
box,socks,1
for,core,1
accessed,protest,1
tea,marie,1
pty,bye,1
technique,streak,1
stay,cafe,1
offshore,war,1
fruit,acute,1
tray,cafe,1
shown,stone,1
ways,praise,1
digest,dressed,1
bay,cafe,1
dubai,shy,1
okay,cafe,1
june,moon,1
rays,phase,1
meat,suite,1
roulette,let,1
breast,pressed,1
gear,severe,1
lows,close,1
promo,glasgow,1
eyed,hide,1
compute,boot,1
dry,bye,1
sign,nine,1
leone,own,1
sarah,era,1
essays,phase,1
pre,tea,1
tex,checks,1
idaho,glasgow,1
pas,cause,1
beside,lied,1
johns,bronze,1
blessed,best,1
mtv,knee,1
knight,white,1
balloon,tune,1
feat,elite,1
goal,role,1
socks,box,1
physical,vehicle,1
lean,gene,1
sauce,across,1
moon,tune,1
week,unique,1
chinese,knees,1
grown,drone,1
fare,bear,1
peak,unique,1
mechanical,vehicle,1
retain,plane,1
pursuit,acute,1
delayed,parade,1
lay,cafe,1
gourmet,broadway,1
restore,pour,1
increased,priest,1
diane,man,1
treat,suite,1
cream,scheme,1
kai,lie,1
wear,where,1
pic,pick,1
noise,toys,1
hindu,statue,1
from,dumb,1
trade,delayed,1
shade,laid,1
workflow,puerto,1
prize,ties,1
steam,scheme,1
ray,cafe,1
studer,nest,0
gustave,males,0
gilgore,smash,0
karp,bread,0
frasco,lights,0
benbow,lucky,0
palen,walker,0
valleau,dried,0
lannom,matches,0
herren,phase,0
arve,watch,0
arzamas,thank,0
llanos,hanging,0
dudeck,floors,0
jewel,match,0
corp's,floor,0
stucker,butt,0
doney,lack,0
rossano,jacob,0
krah,rarely,0
audrey,mostly,0
seim,newly,0
tippen,hire,0
attacks,todd,0
owensby,minded,0
parrow,wore,0
juedes,rocky,0
surmise,centre,0
limine,writer,0
deskjet,deputy,0
deltas,mill,0
kemplin,carry,0
thada,factor,0
orrin,menu,0
whips,marie,0
corkill,yours,0
puerile,crush,0
holton,paint,0
leeway,owned,0
mcneer,thirty,0
ugandan,cleared,0
paddock,party,0
riffed,jets,0
hokum,stairs,0
zehr,safely,0
mione,painted,0
mccombs,noted,0
lathem,trend,0
lepera,surely,0
orgeron,might,0
mahl,were,0
warda,fund,0
arda,coal,0
misner,volume,0
venues,leak,0
ludwin,hatred,0
milke,cable,0
lovler,roger,0
budner,keen,0
leaped,even,0
helmont,birth,0
cocom,edwards,0
bombast,week,0
malloy,can't,0
murias,denmark,0
yamani,seemed,0
schull,word,0
dwyer,spend,0
plowden,data,0
solon,gets,0
capuano,causes,0
godsend,strain,0
stamey,mass,0
ryer,breach,0
fluid,bernard,0
ravioli,posts,0
carly,olive,0
tainted,lung,0
susann,wants,0
violate,test,0
caraway,elite,0
mixups,orleans,0
wilted,flags,0
gulps,euro,0
ranallo,width,0
dulany,force,0
reitter,dust,0
devour,beats,0
junine,charm,0
volts,scratch,0
dorman,ordered,0
nusen,ears,0
irwin,telling,0
kasick,florida,0
vasser,judging,0
sesno's,harold,0
poclain,struck,0
hyannis,earned,0
loosens,stance,0
pasek,tends,0
redmund,asked,0
gabler,sales,0
lasater,voter,0
want,carol,0
tilda,rice,0
lenehan,rolled,0
ladow,coat,0
crests,neither,0
pronger,plug,0
tocco,places,0
gazprom,yield,0
trigger,corner,0
kellis,keep,0
raises,smoke,0
oetting,will,0
daniels,skilled,0
duluth,clearly,0
woodard,headed,0
mobs,draft,0
pastel,sail,0
packed,bridges,0
perito,shower,0
nedel,verse,0
landing,screens,0
mcintee,grain,0
creamy,lens,0
denslow,steam,0
myrilla,drove,0
kovacs,levels,0
valeo,tube,0
sciara,treated,0
hibachi,fees,0
hanni,m-code,0
feedlot,over,0
biev's,starter,0
visit,burned,0
kowall,locked,0
jarvia,make,0
canepa,talked,0
sybase,tears,0
powless,pays,0
quist's,shade,0
milburn,races,0
jakeway,reaches,0
catelli,second,0
lifter,handled,0
canyon,sandy,0
caudill,dual,0
subtle,dragons,0
pianist,sheep,0
bosnian,comes,0
loft,united,0
others',logo,0
dyed,baker,0
conny,threat,0
rome,bench,0
paddy's,gently,0
ludites,march,0
maturo,brass,0
subtly,morgan,0
firemen,drunk,0
maslin,wasted,0
harvie,taken,0
mraz,guided,0
duclos,drugs,0
barajas,also,0
godwin,united,0
grupe,after,0
oust,devices,0
jelinek,so-so,0
unmixed,ugly,0
lenton,el-al,0
lacombe,tracks,0
stehlin,just,0
mingun,noise,0
bembry,sang,0
kiosk,steal,0
revert,cost,0
pumilia,teams,0
amdek,reply,0
lalley,blow,0
bley,flow,0
caen,pulled,0
aretsky,muscle,0
durum,lions,0
margo,seal,0
madonna,ranch,0
shuart,routes,0
parting,israel,0
ficorca,routine,0
dollie,harm,0
hinn,past,0
hotbeds,pounds,0
italy,known,0
walnuts,faith,0
dabah,those,0
leccese,statue,0
broeker,trans,0
tact,bend,0
earldom,ashamed,0
scot,little,0
stare,stamp,0
ashore,clip,0
exulted,heated,0
zorich,zero,0
hargens,fort,0
wyles,avoided,0
forest,around,0
berish,grabbed,0
rolley,milan,0
sainato,arthur,0
fasted,stretch,0
huson,swim,0
filosa,broken,0
servam,voltage,0
enable,faced,0
detroit,grown,0
liar,shark,0
forgive,about,0
kerouac,great,0
sures,seller,0
nussle,tongue,0
close,been,0
hetz,jungle,0
wallow,roll,0
viner,stroke,0
elected,paths,0
sabol,sweat,0
gurtler,search,0
cellpro,spider,0
luse,dated,0
beene,worked,0
hooray,rounds,0
reveron,iran,0
elcotel,mini,0
paeth,penny,0
rimmed,plates,0
loire,bust,0
calan,came,0
thanks,kill,0
exact,tour,0
hanf,watch,0
genter,streets,0
reboard,chances,0
denies,again,0
limps,words,0
laser,status,0
hurting,former,0
lincks,break,0
hiaasen,likes,0
komori,minute,0
orbin,league,0
akin,quit,0
large,length,0
radella,wrist,0
caylor,hats,0
juts,bush,0
tritz,twist,0
mover,wings,0
pounce,cars,0
rullo,semi,0
hutu's,called,0
gullet,total,0
erudite,poor,0
buicks,trees,0
cramer,ring,0
weather,pork,0
gainsay,torn,0
iceman,anxious,0
schiele,dressed,0
seneker,mostly,0
debo,damn,0
ciskei,span,0
anttila,eddie,0
carbon,brain,0
slatkin,hosts,0
hulburd,disc,0
huda,gender,0
nandi,bowl,0
morsch,adds,0
joynt,freely,0
feat,painted,0
crumby,county,0
seale,present,0
primly,smoking,0
bolick,cars,0
rusnock,puerto,0
swezey,range,0
losito,trends,0
galin,scored,0
cantina,greatly,0
penthea,madrid,0
arabica,stem,0
guilty,ways,0
wian,whose,0
duking,seeds,0
madame,acid,0
griego,idea,0
atheist,yeah,0
bazinet,walk,0
kouril,sports,0
barna,tables,0
fomby,wake,0
tucking,faces,0
larrow,real,0
telstar,vast,0
neco's,boat,0
rosman,dresses,0
gnarle,forests,0
raimer,says,0
cubbage,ocean,0
disher,sheets,0
rank,trapped,0
chick,wages,0
crucify,kicks,0
alun,heck,0
tyrrell,truck,0
cynic,tough,0
killed,suited,0
rigney,easy,0
unfair,doubt,0
jerrico,bands,0
womer,wild,0
woodell,draws,0
exuding,fear,0
rulers,twin,0
ridding,soon,0
rediker,islamic,0
bussi,step,0
mischke,tested,0
poet's,prices,0
graves,rest,0
rockets,sunny,0
sieber,m-codes,0
grimace,john,0
spie,foster,0
graco,tops,0
uhde,stored,0
eking,rides,0
routers,clue,0
mislead,coast,0
dished,marcus,0
shrader,tips,0
moerbe,tight,0
henegar,palm,0
seaford,chiefs,0
ojeda,spring,0
inc.'s,saves,0
unlined,picks,0
scrape,deemed,0
bruneau,plan,0
cathey,liberty,0
schilke,strings,0
grajeda,agrees,0
with,units,0
purtee,berlin,0
adan,stay,0
nicen,selfish,0
simony,honored,0
naber,buses,0
gaumond,song,0
oxton,bits,0
gogan,hero,0
elting,treat,0
drabble,twice,0
baldez,your,0
durney,stopped,0
ikea,linked,0
othilia,design,0
shoes,quiet,0
barnet,speed,0
dudley,designs,0
zhenyu,cant,0
creason,most,0
peel,built,0
corp.,wears,0
alyea,chat,0
cashew,closely,0
dallman,solely,0
adhered,derby,0
hotel,debt,0
magic's,shirt,0
bulemic,classes,0
polka,christ,0
tokarz,bridges,0
wrice,parts,0
bold,unique,0
younker,clothes,0
hader,filling,0
haris,touch,0
glaris,lower,0
payers,toll,0
errol's,proof,0
dorotea,took,0
winders,forms,0
minor,seek,0
calia,orleans,0
clerks',foods,0
offield,trick,0
dulled,chains,0
kilroy,rail,0
corsi,jail,0
justiss,handle,0
arakawa,elite,0
gemmill,hated,0
amoeba,latest,0
pinyan,memory,0
docks,shows,0
tripp,freak,0
madry,dean,0
duma,nose,0
coombe,latin,0
froh,grounds,0
cayuses,text,0
rybicki,dogs,0
raoul,awards,0
deeter,whole,0
andreu,check,0
rambow,hear,0
sedita,else,0
kronor,dark,0
kohl's,today,0
asamera,gloves,0
brox,couples,0
stringy,spread,0
disch,screw,0
dudar,onto,0
stovall,tender,0
suire,banned,0
sounder,caused,0
deneau,drink,0
saville,twenty,0
donia,join,0
bachman,dear,0
ababa,cups,0
hosler,squad,0
femme,fence,0
annaud,blessed,0
meineke,made,0
omalley,deck,0
aides',flesh,0
fugard,minutes,0
advice,rhythm,0
matsch,routes,0
tompane,long,0
koetter,hungry,0
wreath,split,0
boso,tiny,0
kessler,boats,0
treptow,steel,0
beddors,cafe,0
gosnell,adult,0
larcom,twelve,0
conlow,bags,0
sanzone,tale,0
dennehy,changes,0
lothrop,joke,0
cloves,friend,0
pienta,shook,0
gold,gray,0
vance,blue,0
burtch,iron,0
palmer,acres,0
halling,heads,0
knob,states,0
basha,cook,0
ringen,palm,0
esso,arena,0
comex's,ireland,0
sheedy,then,0
nieves,sees,0
kanawha,peace,0
soules,batman,0
forton,stole,0
saloma,rate,0
meche,walter,0
raisers,city,0
burrito,wives,0
payola,stats,0
lorimor,press,0
pharynx,deeply,0
sassulo,powers,0
colbert,blind,0
cancun,which,0
whitey,c-code,0
moesch,they,0
brom,fairly,0
youths,cat-4,0
guineas,trunk,0
lemelin,walks,0
hennick,cheese,0
evangi,profit,0
levin,totally,0
rahman,wave,0
rosser,middle,0
stolpe,pose,0
plunger,nervous,0
ruby's,agenda,0
amateur,dublin,0
entz,grid,0
