word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
slovenia,"['S', 'L', 'OW', 'V', 'IY', 'N', 'IY', 'AH']","['slov', 'e', 'nia']","['sl', 'oven', 'ia']",0.5,2.57e-06,"[31, 25, 12, 35, 11, 27, 11, 3]"
saddam,"['S', 'AA', 'D', 'AH', 'M']","['sad', 'dam']","['s', 'add', 'am']",0.5,2.75e-06,"[31, 1, 18, 3, 26, 0, 0, 0]"
eleven,"['IH', 'L', 'EH', 'V', 'AH', 'N']","['el', 'ev', 'en']","['ele', 'ven']",0.5,1.32e-05,"[10, 25, 7, 35, 3, 27, 0, 0]"
julian,"['JH', 'UW', 'L', 'IY', 'AH', 'N']","['ju', 'li', 'an']","['jul', 'ian']",0.5,9.77e-06,"[23, 15, 25, 11, 3, 27, 0, 0]"
gmbh,"['G', 'AH', 'M']",['gmbh'],"['g', 'mb', 'h']",0.5,1.74e-06,"[21, 3, 26, 0, 0, 0, 0, 0]"
aerial,"['EH', 'R', 'IY', 'AH', 'L']","['aer', 'i', 'al']","['a', 'erial']",0.5,8.13e-06,"[7, 30, 11, 3, 25, 0, 0, 0]"
millennium,"['M', 'AH', 'L', 'EH', 'N', 'IY', 'AH', 'M']","['mil', 'len', 'ni', 'um']","['mill', 'enn', 'ium']",0.5,5.01e-06,"[26, 3, 25, 7, 27, 11, 3, 26]"
carmen,"['K', 'AA', 'R', 'M', 'AH', 'N']","['car', 'men']","['c', 'arm', 'en']",0.5,4.27e-06,"[24, 1, 30, 26, 3, 27, 0, 0]"
luis,"['L', 'UW', 'IY', 'S']","['lu', 'is']","['l', 'uis']",0.5,9.77e-06,"[25, 15, 11, 31, 0, 0, 0, 0]"
honduras,"['HH', 'AA', 'N', 'D', 'UH', 'R', 'AH', 'S']","['hon', 'dur', 'as']","['h', 'ond', 'uras']",0.5,3.98e-06,"[22, 1, 27, 18, 14, 30, 3, 31]"
inexpensive,"['IH', 'N', 'IH', 'K', 'S', 'P', 'EH', 'N', 'S', 'IH', 'V']","['in', 'ex', 'pens', 'ive']","['ine', 'xp', 'ensive']",0.45454545454545453,3.72e-06,"[10, 27, 10, 24, 31, 29, 7, 27]"
apparatus,"['AE', 'P', 'ER', 'AE', 'T', 'AH', 'S']","['ap', 'par', 'at', 'us']","['app', 'aratus']",0.4444444444444444,6.03e-06,"[2, 29, 8, 2, 33, 3, 31, 0]"
wondering,"['W', 'AH', 'N', 'D', 'ER', 'IH', 'NG']","['won', 'der', 'ing']","['w', 'ond', 'ering']",0.4444444444444444,3.39e-05,"[36, 3, 27, 18, 8, 10, 28, 0]"
amplifier,"['AE', 'M', 'P', 'L', 'AH', 'F', 'AY', 'ER']","['amp', 'li', 'fi', 'er']","['ampl', 'ifier']",0.4444444444444444,2.82e-06,"[2, 26, 29, 25, 3, 20, 6, 8]"
macedonia,"['M', 'AE', 'S', 'AH', 'D', 'OW', 'N', 'IY', 'AH']","['mace', 'do', 'nia']","['m', 'aced', 'onia']",0.4444444444444444,2.34e-06,"[26, 2, 31, 3, 18, 12, 27, 11]"
religions,"['R', 'IY', 'L', 'IH', 'JH', 'AH', 'N', 'Z']","['re', 'li', 'gions']","['rel', 'ig', 'ions']",0.4444444444444444,8.13e-06,"[30, 11, 25, 10, 23, 3, 27, 38]"
answering,"['AE', 'N', 'S', 'ER', 'IH', 'NG']","['an', 'swer', 'ing']","['ans', 'w', 'ering']",0.4444444444444444,1.17e-05,"[2, 27, 31, 8, 10, 28, 0, 0]"
empirical,"['EH', 'M', 'P', 'IH', 'R', 'IH', 'K', 'AH', 'L']","['em', 'pir', 'ic', 'al']","['emp', 'irical']",0.4444444444444444,4.17e-06,"[7, 26, 29, 10, 30, 10, 24, 3]"
pediatric,"['P', 'IY', 'D', 'IY', 'AE', 'T', 'R', 'IH', 'K']","['pe', 'di', 'at', 'ric']","['ped', 'iatric']",0.4444444444444444,3.39e-06,"[29, 11, 18, 11, 2, 33, 30, 10]"
societies,"['S', 'AH', 'S', 'AY', 'AH', 'T', 'IY', 'Z']","['so', 'ci', 'et', 'ies']","['soc', 'ieties']",0.4444444444444444,1.2e-05,"[31, 3, 31, 6, 3, 33, 11, 38]"
hospitals,"['HH', 'AA', 'S', 'P', 'IH', 'T', 'AH', 'L', 'Z']","['hos', 'pit', 'als']","['h', 'osp', 'itals']",0.4444444444444444,2.14e-05,"[22, 1, 31, 29, 10, 33, 3, 25]"
municipal,"['M', 'Y', 'UW', 'N', 'IH', 'S', 'AH', 'P', 'AH', 'L']","['mu', 'ni', 'cip', 'al']","['m', 'unicipal']",0.4444444444444444,1.74e-05,"[26, 37, 15, 27, 10, 31, 3, 29]"
librarian,"['L', 'AY', 'B', 'R', 'EH', 'R', 'IY', 'AH', 'N']","['lib', 'rar', 'i', 'an']","['libr', 'arian']",0.4444444444444444,3.89e-06,"[25, 6, 16, 30, 7, 30, 11, 3]"
bristol,"['B', 'R', 'IH', 'S', 'T', 'AH', 'L']","['bris', 'tol']","['br', 'ist', 'ol']",0.42857142857142855,1.07e-05,"[16, 30, 10, 31, 33, 3, 25, 0]"
deficit,"['D', 'EH', 'F', 'AH', 'S', 'AH', 'T']","['de', 'fi', 'cit']","['def', 'icit']",0.42857142857142855,1.15e-05,"[18, 7, 20, 3, 31, 3, 33, 0]"
senegal,"['S', 'EH', 'N', 'AH', 'G', 'AO', 'L']","['seneg', 'al']","['s', 'ene', 'gal']",0.42857142857142855,2.4e-06,"[31, 7, 27, 3, 21, 4, 25, 0]"
antigua,"['AE', 'N', 'T', 'IY', 'G', 'W', 'AH']","['an', 'ti', 'gua']","['ant', 'igua']",0.42857142857142855,1.2e-06,"[2, 27, 33, 11, 21, 36, 3, 0]"
museums,"['M', 'Y', 'UW', 'Z', 'IY', 'AH', 'M', 'Z']","['mu', 'seums']","['m', 'use', 'ums']",0.42857142857142855,7.76e-06,"[26, 37, 15, 38, 11, 3, 26, 38]"
deviant,"['D', 'IY', 'V', 'IY', 'AH', 'N', 'T']","['de', 'vi', 'ant']","['dev', 'iant']",0.42857142857142855,1.07e-06,"[18, 11, 35, 11, 3, 27, 33, 0]"
belfast,"['B', 'EH', 'L', 'F', 'AE', 'S', 'T']","['bel', 'fast']","['b', 'elf', 'ast']",0.42857142857142855,7.59e-06,"[16, 7, 25, 20, 2, 31, 33, 0]"
toddler,"['T', 'AA', 'D', 'L', 'ER']","['tod', 'dler']","['t', 'odd', 'ler']",0.42857142857142855,6.76e-06,"[33, 1, 18, 25, 8, 0, 0, 0]"
jessica,"['JH', 'EH', 'S', 'IH', 'K', 'AH']","['jes', 'sica']","['j', 'ess', 'ica']",0.42857142857142855,1.48e-05,"[23, 7, 31, 10, 24, 3, 0, 0]"
october,"['AA', 'K', 'T', 'OW', 'B', 'ER']","['oc', 'to', 'ber']","['oct', 'ober']",0.42857142857142855,0.000129,"[1, 24, 33, 12, 16, 8, 0, 0]"
houston,"['HH', 'Y', 'UW', 'S', 'T', 'AH', 'N']","['hou', 's', 'ton']","['h', 'ouston']",0.42857142857142855,2.63e-05,"[22, 37, 15, 31, 33, 3, 27, 0]"
expedia,"['EH', 'K', 'S', 'P', 'IY', 'D', 'IY', 'AH']","['ex', 'pe', 'dia']","['exp', 'edia']",0.42857142857142855,4.17e-07,"[7, 24, 31, 29, 11, 18, 11, 3]"
courier,"['K', 'ER', 'IY', 'ER']","['cour', 'i', 'er']","['cou', 'rier']",0.42857142857142855,4.79e-06,"[24, 8, 11, 8, 0, 0, 0, 0]"
indiana,"['IH', 'N', 'D', 'IY', 'AE', 'N', 'AH']","['in', 'di', 'ana']","['ind', 'iana']",0.42857142857142855,2.04e-05,"[10, 27, 18, 11, 2, 27, 3, 0]"
calcium,"['K', 'AE', 'L', 'S', 'IY', 'AH', 'M']","['cal', 'ci', 'um']","['calc', 'ium']",0.42857142857142855,6.61e-06,"[24, 2, 25, 31, 11, 3, 26, 0]"
russian,"['R', 'AH', 'SH', 'AH', 'N']","['rus', 'si', 'an']","['r', 'ussian']",0.42857142857142855,0.000102,"[30, 3, 32, 3, 27, 0, 0, 0]"
jamaica,"['JH', 'AH', 'M', 'EY', 'K', 'AH']","['ja', 'maica']","['j', 'ama', 'ica']",0.42857142857142855,8.32e-06,"[23, 3, 26, 9, 24, 3, 0, 0]"
elegant,"['EH', 'L', 'AH', 'G', 'AH', 'N', 'T']","['el', 'eg', 'ant']","['e', 'legant']",0.42857142857142855,8.91e-06,"[7, 25, 3, 21, 3, 27, 33, 0]"
arizona,"['EH', 'R', 'IH', 'Z', 'OW', 'N', 'AH']","['ari', 'zona']","['ar', 'iz', 'ona']",0.42857142857142855,2.4e-05,"[7, 30, 10, 38, 12, 27, 3, 0]"
islamic,"['IH', 'Z', 'L', 'AA', 'M', 'IH', 'K']","['is', 'lam', 'ic']","['isl', 'amic']",0.42857142857142855,2.75e-05,"[10, 38, 25, 1, 26, 10, 24, 0]"
cardiac,"['K', 'AA', 'R', 'D', 'IY', 'AE', 'K']","['car', 'di', 'ac']","['card', 'iac']",0.42857142857142855,6.92e-06,"[24, 1, 30, 18, 11, 2, 24, 0]"
indians,"['IH', 'N', 'D', 'IY', 'AH', 'N', 'Z']","['in', 'di', 'ans']","['ind', 'ians']",0.42857142857142855,1.78e-05,"[10, 27, 18, 11, 3, 27, 38, 0]"
russell,"['R', 'AH', 'S', 'AH', 'L']","['rus', 'sell']","['r', 'uss', 'ell']",0.42857142857142855,2.14e-05,"[30, 3, 31, 3, 25, 0, 0, 0]"
optimum,"['AA', 'P', 'T', 'AH', 'M', 'AH', 'M']","['op', 'tim', 'um']","['opt', 'imum']",0.42857142857142855,3.47e-06,"[1, 29, 33, 3, 26, 3, 26, 0]"
bennett,"['B', 'EH', 'N', 'AH', 'T']","['ben', 'nett']","['b', 'enn', 'ett']",0.42857142857142855,1.07e-05,"[16, 7, 27, 3, 33, 0, 0, 0]"
estonia,"['EH', 'S', 'T', 'OW', 'N', 'IY', 'AH']","['es', 'to', 'nia']","['est', 'onia']",0.42857142857142855,3.02e-06,"[7, 31, 33, 12, 27, 11, 3, 0]"
stadium,"['S', 'T', 'EY', 'D', 'IY', 'AH', 'M']","['sta', 'di', 'um']","['st', 'adium']",0.42857142857142855,4.27e-05,"[31, 33, 9, 18, 11, 3, 26, 0]"
apparel,"['AH', 'P', 'AE', 'R', 'AH', 'L']","['ap', 'par', 'el']","['app', 'arel']",0.42857142857142855,5.25e-06,"[3, 29, 2, 30, 3, 25, 0, 0]"
kenneth,"['K', 'EH', 'N', 'IH', 'TH']","['ken', 'neth']","['k', 'enn', 'eth']",0.42857142857142855,7.94e-06,"[24, 7, 27, 10, 34, 0, 0, 0]"
studios,"['S', 'T', 'UW', 'D', 'IY', 'OW', 'Z']","['stu', 'di', 'os']","['stud', 'ios']",0.42857142857142855,1.26e-05,"[31, 33, 15, 18, 11, 12, 38, 0]"
zealand,"['Z', 'IY', 'L', 'AH', 'N', 'D']","['zea', 'l', 'and']","['ze', 'aland']",0.42857142857142855,3.16e-05,"[38, 11, 25, 3, 27, 18, 0, 0]"
austria,"['AO', 'S', 'T', 'R', 'IY', 'AH']","['aus', 'tria']","['a', 'ust', 'ria']",0.42857142857142855,1.17e-05,"[4, 31, 33, 30, 11, 3, 0, 0]"
pontiac,"['P', 'AA', 'N', 'T', 'IY', 'AE', 'K']","['pon', 'tiac']","['p', 'ont', 'iac']",0.42857142857142855,1.32e-06,"[29, 1, 27, 33, 11, 2, 24, 0]"
pentium,"['P', 'EH', 'N', 'T', 'IY', 'AH', 'M']","['pen', 'ti', 'um']","['pent', 'ium']",0.42857142857142855,5.75e-07,"[29, 7, 27, 33, 11, 3, 26, 0]"
satisfy,"['S', 'AE', 'T', 'AH', 'S', 'F', 'AY']","['sat', 'is', 'fy']","['satisf', 'y']",0.42857142857142855,9.55e-06,"[31, 2, 33, 3, 31, 20, 6, 0]"
nigeria,"['N', 'AY', 'JH', 'IH', 'R', 'IY', 'AH']","['ni', 'ger', 'ia']","['nig', 'eria']",0.42857142857142855,2.14e-05,"[27, 6, 23, 10, 30, 11, 3, 0]"
vatican,"['V', 'AE', 'T', 'IH', 'K', 'AH', 'N']","['vat', 'ic', 'an']","['v', 'atican']",0.42857142857142855,6.17e-06,"[35, 2, 33, 10, 24, 3, 27, 0]"
occupational,"['AA', 'K', 'Y', 'AH', 'P', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['oc', 'cu', 'pa', 'tion', 'al']","['occup', 'ational']",0.4166666666666667,5.25e-06,"[1, 24, 37, 3, 29, 9, 32, 3]"
agricultural,"['AE', 'G', 'R', 'AH', 'K', 'AH', 'L', 'CH', 'ER', 'AH', 'L']","['ag', 'ri', 'cul', 'tur', 'al']","['agric', 'ultural']",0.4166666666666667,2.19e-05,"[2, 21, 30, 3, 24, 3, 25, 17]"
indianapolis,"['IH', 'N', 'D', 'IY', 'AH', 'N', 'AE', 'P', 'AH', 'L', 'IH', 'S']","['in', 'di', 'ana', 'pol', 'is']","['indian', 'apolis']",0.4166666666666667,6.61e-06,"[10, 27, 18, 11, 3, 27, 2, 29]"
bacon,"['B', 'EY', 'K', 'AH', 'N']","['ba', 'con']","['b', 'acon']",0.4,1.41e-05,"[16, 9, 24, 3, 27, 0, 0, 0]"
dying,"['D', 'AY', 'IH', 'NG']","['dy', 'ing']","['d', 'ying']",0.4,4.27e-05,"[18, 6, 10, 28, 0, 0, 0, 0]"
indigenous,"['IH', 'N', 'D', 'IH', 'JH', 'AH', 'N', 'AH', 'S']","['in', 'di', 'gen', 'ous']","['ind', 'igenous']",0.4,1.45e-05,"[10, 27, 18, 10, 23, 3, 27, 3]"
pharmacies,"['F', 'AA', 'R', 'M', 'AH', 'S', 'IY', 'Z']","['phar', 'ma', 'cies']","['ph', 'arm', 'acies']",0.4,1.51e-06,"[20, 1, 30, 26, 3, 31, 11, 38]"
annex,"['AE', 'N', 'EH', 'K', 'S']","['an', 'nex']","['ann', 'ex']",0.4,3.16e-06,"[2, 27, 7, 24, 31, 0, 0, 0]"
logan,"['L', 'OW', 'G', 'AH', 'N']","['lo', 'gan']","['log', 'an']",0.4,1.1e-05,"[25, 12, 21, 3, 27, 0, 0, 0]"
recruiting,"['R', 'AH', 'K', 'R', 'UW', 'T', 'IH', 'NG']","['re', 'cruit', 'ing']","['rec', 'ru', 'iting']",0.4,9.77e-06,"[30, 3, 24, 30, 15, 33, 10, 28]"
satin,"['S', 'AE', 'T', 'AH', 'N']","['sat', 'in']","['s', 'atin']",0.4,2.45e-06,"[31, 2, 33, 3, 27, 0, 0, 0]"
lotus,"['L', 'OW', 'T', 'AH', 'S']","['lo', 'tus']","['lot', 'us']",0.4,4.17e-06,"[25, 12, 33, 3, 31, 0, 0, 0]"
lucia,"['L', 'UW', 'SH', 'AH']","['lu', 'cia']","['luc', 'ia']",0.4,2.82e-06,"[25, 15, 32, 3, 0, 0, 0, 0]"
mazda,"['M', 'AA', 'Z', 'D', 'AH']",['mazda'],"['m', 'az', 'da']",0.4,2.19e-06,"[26, 1, 38, 18, 3, 0, 0, 0]"
jesus,"['JH', 'IY', 'Z', 'AH', 'S']","['je', 'sus']","['j', 'esus']",0.4,9.77e-05,"[23, 11, 38, 3, 31, 0, 0, 0]"
irrigation,"['IH', 'R', 'AH', 'G', 'EY', 'SH', 'AH', 'N']","['ir', 'rig', 'a', 'tion']","['irr', 'igation']",0.4,4.9e-06,"[10, 30, 3, 21, 9, 32, 3, 27]"
casey,"['K', 'EY', 'S', 'IY']","['ca', 'sey']","['case', 'y']",0.4,9.12e-06,"[24, 9, 31, 11, 0, 0, 0, 0]"
lyric,"['L', 'IH', 'R', 'IH', 'K']","['lyr', 'ic']","['ly', 'ric']",0.4,4.27e-06,"[25, 10, 30, 10, 24, 0, 0, 0]"
beneficial,"['B', 'EH', 'N', 'AH', 'F', 'IH', 'SH', 'AH', 'L']","['be', 'ne', 'fi', 'cial']","['benef', 'icial']",0.4,1.2e-05,"[16, 7, 27, 3, 20, 10, 32, 3]"
aboriginal,"['AE', 'B', 'ER', 'IH', 'JH', 'AH', 'N', 'AH', 'L']","['ab', 'ori', 'gin', 'al']","['abor', 'iginal']",0.4,6.03e-06,"[2, 16, 8, 10, 23, 3, 27, 3]"
cedar,"['S', 'IY', 'D', 'ER']","['ce', 'dar']","['ced', 'ar']",0.4,5.75e-06,"[31, 11, 18, 8, 0, 0, 0, 0]"
allan,"['AE', 'L', 'AH', 'N']","['al', 'lan']","['all', 'an']",0.4,6.31e-06,"[2, 25, 3, 27, 0, 0, 0, 0]"
pharmaceuticals,"['F', 'AA', 'R', 'M', 'AH', 'S', 'UW', 'T', 'IH', 'K', 'AH', 'L', 'Z']","['phar', 'ma', 'ceut', 'ic', 'als']","['ph', 'armaceutical', 's']",0.4,3.02e-06,"[20, 1, 30, 26, 3, 31, 15, 33]"
insulation,"['IH', 'N', 'S', 'AH', 'L', 'EY', 'SH', 'AH', 'N']","['in', 'su', 'la', 'tion']","['ins', 'ulation']",0.4,4.68e-06,"[10, 27, 31, 3, 25, 9, 32, 3]"
sanyo,"['S', 'AA', 'N', 'Y', 'OW']",['sanyo'],"['s', 'any', 'o']",0.4,1.74e-07,"[31, 1, 27, 37, 12, 0, 0, 0]"
conceptual,"['K', 'AH', 'N', 'S', 'EH', 'P', 'CH', 'UW', 'AH', 'L']","['con', 'cep', 'tu', 'al']","['concept', 'ual']",0.4,4.17e-06,"[24, 3, 27, 31, 7, 29, 17, 15]"
sudan,"['S', 'UW', 'D', 'AE', 'N']","['su', 'dan']","['sud', 'an']",0.4,7.94e-06,"[31, 15, 18, 2, 27, 0, 0, 0]"
mason,"['M', 'EY', 'S', 'AH', 'N']","['ma', 'son']","['m', 'ason']",0.4,1.38e-05,"[26, 9, 31, 3, 27, 0, 0, 0]"
diane,"['D', 'AY', 'AE', 'N']","['di', 'ane']","['d', 'iane']",0.4,6.76e-06,"[18, 6, 2, 27, 0, 0, 0, 0]"
julie,"['JH', 'UW', 'L', 'IY']","['ju', 'lie']","['jul', 'ie']",0.4,1.23e-05,"[23, 15, 25, 11, 0, 0, 0, 0]"
vocational,"['V', 'OW', 'K', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['vo', 'ca', 'tion', 'al']","['voc', 'ational']",0.4,4.47e-06,"[35, 12, 24, 9, 32, 3, 27, 3]"
antibodies,"['AE', 'N', 'T', 'IH', 'B', 'AA', 'D', 'IY', 'Z']","['an', 'ti', 'bod', 'ies']","['antib', 'odies']",0.4,3.63e-06,"[2, 27, 33, 10, 16, 1, 18, 11]"
casio,"['K', 'AE', 'S', 'IY', 'OW']","['ca', 'sio']","['cas', 'io']",0.4,5.37e-07,"[24, 2, 31, 11, 12, 0, 0, 0]"
karen,"['K', 'EH', 'R', 'AH', 'N']","['kar', 'en']","['k', 'aren']",0.4,1.23e-05,"[24, 7, 30, 3, 27, 0, 0, 0]"
diana,"['D', 'AY', 'AE', 'N', 'AH']","['di', 'ana']","['d', 'iana']",0.4,1.05e-05,"[18, 6, 2, 27, 3, 0, 0, 0]"
relocation,"['R', 'IY', 'L', 'OW', 'K', 'EY', 'SH', 'AH', 'N']","['re', 'lo', 'ca', 'tion']","['rel', 'ocation']",0.4,3.72e-06,"[30, 11, 25, 12, 24, 9, 32, 3]"
multimedia,"['M', 'AH', 'L', 'T', 'IY', 'M', 'IY', 'D', 'IY', 'AH']","['mul', 'ti', 'me', 'dia']","['mult', 'imedia']",0.4,3.63e-06,"[26, 3, 25, 33, 11, 26, 11, 18]"
upset,"['AH', 'P', 'S', 'EH', 'T']","['up', 'set']","['ups', 'et']",0.4,4.07e-05,"[3, 29, 31, 7, 33, 0, 0, 0]"
guarantees,"['G', 'EH', 'R', 'AH', 'N', 'T', 'IY', 'Z']","['guar', 'an', 'tees']","['gu', 'arant', 'ees']",0.4,6.76e-06,"[21, 7, 30, 3, 27, 33, 11, 38]"
lucas,"['L', 'UW', 'K', 'AH', 'S']","['lu', 'cas']","['luc', 'as']",0.4,1.23e-05,"[25, 15, 24, 3, 31, 0, 0, 0]"
behavioral,"['B', 'IH', 'HH', 'EY', 'V', 'Y', 'ER', 'AH', 'L']","['be', 'ha', 'vi', 'or', 'al']",['behavioral'],0.4,7.24e-06,"[16, 10, 22, 9, 35, 37, 8, 3]"
davis,"['D', 'EY', 'V', 'AH', 'S']","['dav', 'is']","['d', 'avis']",0.4,3.09e-05,"[18, 9, 35, 3, 31, 0, 0, 0]"
affiliates,"['AH', 'F', 'IH', 'L', 'IY', 'AH', 'T', 'S']","['af', 'fil', 'i', 'ates']","['aff', 'iliates']",0.4,3.98e-06,"[3, 20, 10, 25, 11, 3, 33, 31]"
cabin,"['K', 'AE', 'B', 'AH', 'N']","['cab', 'in']","['c', 'abin']",0.4,1.35e-05,"[24, 2, 16, 3, 27, 0, 0, 0]"
bryan,"['B', 'R', 'AY', 'AH', 'N']","['bry', 'an']","['b', 'ryan']",0.4,9.55e-06,"[16, 30, 6, 3, 27, 0, 0, 0]"
syria,"['S', 'IH', 'R', 'IY', 'AH']","['syr', 'ia']","['sy', 'ria']",0.4,2.51e-05,"[31, 10, 30, 11, 3, 0, 0, 0]"
yemen,"['Y', 'EH', 'M', 'AH', 'N']","['ye', 'men']","['y', 'emen']",0.4,7.59e-06,"[37, 7, 26, 3, 27, 0, 0, 0]"
humor,"['HH', 'Y', 'UW', 'M', 'ER']","['hu', 'mor']","['hum', 'or']",0.4,1.55e-05,"[22, 37, 15, 26, 8, 0, 0, 0]"
delivering,"['D', 'IH', 'L', 'IH', 'V', 'ER', 'IH', 'NG']","['de', 'liv', 'er', 'ing']","['del', 'ivering']",0.4,1.23e-05,"[18, 10, 25, 10, 35, 8, 10, 28]"
modem,"['M', 'OW', 'D', 'AH', 'M']","['mo', 'dem']","['mod', 'em']",0.4,2.51e-06,"[26, 12, 18, 3, 26, 0, 0, 0]"
tiger,"['T', 'AY', 'G', 'ER']","['ti', 'ger']","['t', 'iger']",0.4,2e-05,"[33, 6, 21, 8, 0, 0, 0, 0]"
depot,"['D', 'IY', 'P', 'OW']","['de', 'pot']","['dep', 'ot']",0.4,8.91e-06,"[18, 11, 29, 12, 0, 0, 0, 0]"
argue,"['AA', 'R', 'G', 'Y', 'UW']","['ar', 'gue']","['arg', 'ue']",0.4,2.88e-05,"[1, 30, 21, 37, 15, 0, 0, 0]"
ambassador,"['AE', 'M', 'B', 'AE', 'S', 'AH', 'D', 'ER']","['am', 'bas', 'sad', 'or']","['ambass', 'ador']",0.4,2.24e-05,"[2, 26, 16, 2, 31, 3, 18, 8]"
occasional,"['AH', 'K', 'EY', 'ZH', 'AH', 'N', 'AH', 'L']","['oc', 'ca', 'sion', 'al']","['occas', 'ional']",0.4,1.32e-05,"[3, 24, 9, 39, 3, 27, 3, 25]"
tulsa,"['T', 'AH', 'L', 'S', 'AH']",['tulsa'],"['t', 'ul', 'sa']",0.4,3.02e-06,"[33, 3, 25, 31, 3, 0, 0, 0]"
coral,"['K', 'AO', 'R', 'AH', 'L']","['cor', 'al']","['c', 'oral']",0.4,7.24e-06,"[24, 4, 30, 3, 25, 0, 0, 0]"
estimation,"['EH', 'S', 'T', 'AH', 'M', 'EY', 'SH', 'AH', 'N']","['es', 'tim', 'a', 'tion']","['est', 'imation']",0.4,2.88e-06,"[7, 31, 33, 3, 26, 9, 32, 3]"
niger,"['N', 'AY', 'JH', 'ER']","['ni', 'ger']","['n', 'iger']",0.4,2.82e-06,"[27, 6, 23, 8, 0, 0, 0, 0]"
focal,"['F', 'OW', 'K', 'AH', 'L']","['fo', 'cal']","['f', 'ocal']",0.4,4.68e-06,"[20, 12, 24, 3, 25, 0, 0, 0]"
